RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [1%@614,21%@614,2%@614,3%@614] EMC_FREQ 6%@1600 GR3D_FREQ 75%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@42.5C thermal@32.75C POM_5V_IN 5788/5788 POM_5V_GPU 3921/3921 POM_5V_CPU 206/206
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@710,28%@710,5%@710,3%@710] EMC_FREQ 8%@1600 GR3D_FREQ 94%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 6594/6191 POM_5V_GPU 4089/4005 POM_5V_CPU 573/389
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,26%@403,3%@403,3%@403] EMC_FREQ 10%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42C thermal@33.5C POM_5V_IN 5705/6029 POM_5V_GPU 3797/3935 POM_5V_CPU 165/314
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@403,28%@403,5%@403,3%@403] EMC_FREQ 11%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42C thermal@33.5C POM_5V_IN 5432/5879 POM_5V_GPU 3561/3842 POM_5V_CPU 165/277
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,26%@204,1%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 74%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 5976/5899 POM_5V_GPU 4074/3888 POM_5V_CPU 205/262
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,26%@307,0%@307,3%@307] EMC_FREQ 12%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 5548/5840 POM_5V_GPU 3679/3853 POM_5V_CPU 165/246
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,1%@204,5%@204] EMC_FREQ 12%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@31C AO@43C thermal@33.25C POM_5V_IN 5944/5855 POM_5V_GPU 4039/3880 POM_5V_CPU 164/234
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,28%@204,4%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5507/5811 POM_5V_GPU 3685/3855 POM_5V_CPU 165/226
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,28%@518,2%@518,1%@518] EMC_FREQ 12%@1600 GR3D_FREQ 96%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 5746/5804 POM_5V_GPU 3839/3853 POM_5V_CPU 206/223
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,28%@204,3%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 84%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 5903/5814 POM_5V_GPU 3997/3868 POM_5V_CPU 164/217
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,22%@204,5%@204,7%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@41.5C thermal@33.25C POM_5V_IN 5316/5769 POM_5V_GPU 3483/3833 POM_5V_CPU 207/216
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,15%@204,4%@204,13%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5788/5770 POM_5V_GPU 3921/3840 POM_5V_CPU 165/212
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,28%@204,2%@204,4%@204] EMC_FREQ 12%@1600 GR3D_FREQ 82%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31.5C AO@42C thermal@33.25C POM_5V_IN 6026/5790 POM_5V_GPU 3880/3843 POM_5V_CPU 165/208
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,11%@204,4%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 67%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 5631/5778 POM_5V_GPU 3762/3837 POM_5V_CPU 165/205
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@102,3%@102,3%@102,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 5598/5766 POM_5V_GPU 3643/3824 POM_5V_CPU 165/203
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@307,2%@307,3%@307,3%@307] EMC_FREQ 12%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5705/5762 POM_5V_GPU 3797/3822 POM_5V_CPU 165/200
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,3%@204,4%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5631/5755 POM_5V_GPU 3720/3816 POM_5V_CPU 206/200
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@204,0%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5788/5757 POM_5V_GPU 3880/3820 POM_5V_CPU 165/198
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,4%@307,7%@307,3%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31C AO@42C thermal@33.5C POM_5V_IN 5316/5733 POM_5V_GPU 3483/3802 POM_5V_CPU 165/197
RAM 1818/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [26%@307,9%@307,1%@307,1%@307] EMC_FREQ 12%@1600 GR3D_FREQ 51%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5515/5722 POM_5V_GPU 3685/3796 POM_5V_CPU 165/195
