RAM 1809/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@518,20%@518,2%@518,1%@518] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@30C POM_5V_IN 6172/6172 POM_5V_GPU 4115/4115 POM_5V_CPU 205/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,32%@204,2%@204,3%@204] EMC_FREQ 10%@1600 GR3D_FREQ 78%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 5714/5943 POM_5V_GPU 3638/3876 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,33%@204,3%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 5755/5880 POM_5V_GPU 3673/3808 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,34%@204,5%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 5944/5896 POM_5V_GPU 3762/3797 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,36%@307,3%@307,4%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 5829/5882 POM_5V_GPU 3797/3797 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,37%@403,1%@403,3%@403] EMC_FREQ 14%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5879/5882 POM_5V_GPU 3638/3770 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,35%@307,4%@307,3%@307] EMC_FREQ 14%@1600 GR3D_FREQ 75%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 5788/5868 POM_5V_GPU 3756/3768 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,37%@204,1%@204,1%@204] EMC_FREQ 14%@1600 GR3D_FREQ 98%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.75C POM_5V_IN 5829/5863 POM_5V_GPU 3839/3777 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,35%@204,1%@307,3%@307] EMC_FREQ 15%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.75C POM_5V_IN 5631/5837 POM_5V_GPU 3596/3757 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,36%@307,2%@307,4%@307] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 5631/5817 POM_5V_GPU 3638/3745 POM_5V_CPU 206/205
RAM 1810/3964MB (lfb 22x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,37%@403,2%@403,5%@403] EMC_FREQ 15%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 5829/5818 POM_5V_GPU 3839/3753 POM_5V_CPU 206/205
