RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@710,4%@710,2%@710,1%@710] EMC_FREQ 6%@1600 GR3D_FREQ 73%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 6296/6296 POM_5V_GPU 4232/4232 POM_5V_CPU 164/164
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,2%@204,0%@204,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@40C thermal@29.5C POM_5V_IN 6563/6429 POM_5V_GPU 4669/4450 POM_5V_CPU 123/143
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,5%@102,4%@102,2%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@40.5C thermal@30C POM_5V_IN 6409/6422 POM_5V_GPU 4553/4484 POM_5V_CPU 123/136
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [17%@1479,7%@1479,5%@1479,1%@1479] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 6026/6323 POM_5V_GPU 3833/4321 POM_5V_CPU 247/164
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,7%@204,2%@204,4%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@28C AO@40C thermal@30.25C POM_5V_IN 6481/6355 POM_5V_GPU 4628/4383 POM_5V_CPU 123/156
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [18%@614,5%@614,3%@614,2%@614] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@40.5C thermal@30C POM_5V_IN 6676/6408 POM_5V_GPU 4580/4415 POM_5V_CPU 245/170
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,5%@204,4%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.25C POM_5V_IN 6491/6420 POM_5V_GPU 4190/4383 POM_5V_CPU 164/169
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,15%@102,3%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@28.5C AO@41C thermal@30C POM_5V_IN 6522/6433 POM_5V_GPU 4628/4414 POM_5V_CPU 123/164
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,16%@204,3%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 73%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@40C thermal@30.25C POM_5V_IN 6182/6405 POM_5V_GPU 4197/4390 POM_5V_CPU 164/164
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,9%@204,6%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@30.25C POM_5V_IN 6941/6458 POM_5V_GPU 4688/4419 POM_5V_CPU 122/159
RAM 1829/3964MB (lfb 15x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,9%@204,4%@204,7%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@40.5C thermal@30.25C POM_5V_IN 6522/6464 POM_5V_GPU 4587/4435 POM_5V_CPU 123/156
