RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,1%@518,10%@518,2%@518] EMC_FREQ 21%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@28.5C POM_5V_IN 6058/6058 POM_5V_GPU 3292/3292 POM_5V_CPU 164/164
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,13%@204,1%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@38C thermal@30.25C POM_5V_IN 6296/6177 POM_5V_GPU 3292/3292 POM_5V_CPU 164/164
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,17%@102,3%@204] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@30.25C POM_5V_IN 6727/6360 POM_5V_GPU 3774/3452 POM_5V_CPU 123/150
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,19%@204,1%@204] EMC_FREQ 44%@1600 GR3D_FREQ 57%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.5C POM_5V_IN 6409/6372 POM_5V_GPU 3692/3512 POM_5V_CPU 163/153
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,18%@102,1%@204] EMC_FREQ 47%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29.5C AO@38C thermal@30C POM_5V_IN 6378/6373 POM_5V_GPU 3333/3476 POM_5V_CPU 123/147
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@204,20%@204,1%@204] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 6870/6456 POM_5V_GPU 4124/3584 POM_5V_CPU 163/150
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@403,3%@403,16%@403,2%@403] EMC_FREQ 51%@1600 GR3D_FREQ 98%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5903/6377 POM_5V_GPU 3214/3531 POM_5V_CPU 164/152
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@204,17%@204,1%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@29.75C POM_5V_IN 6563/6400 POM_5V_GPU 3651/3546 POM_5V_CPU 164/153
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,15%@102,3%@102] EMC_FREQ 53%@1600 GR3D_FREQ 52%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@29.75C POM_5V_IN 6327/6392 POM_5V_GPU 3686/3562 POM_5V_CPU 163/154
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,4%@204,19%@204,2%@204] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38C thermal@30.25C POM_5V_IN 6182/6371 POM_5V_GPU 3178/3523 POM_5V_CPU 123/151
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,7%@204,13%@204,5%@204] EMC_FREQ 53%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 6635/6395 POM_5V_GPU 3885/3556 POM_5V_CPU 163/152
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,18%@102,1%@102] EMC_FREQ 53%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@30.5C PMIC@50C GPU@29C AO@38C thermal@30.75C POM_5V_IN 6182/6377 POM_5V_GPU 3214/3527 POM_5V_CPU 124/150
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@102,16%@102,6%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 6900/6417 POM_5V_GPU 4124/3573 POM_5V_CPU 163/151
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,4%@102,18%@102,3%@102] EMC_FREQ 54%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@31C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 5557/6356 POM_5V_GPU 2852/3522 POM_5V_CPU 165/152
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,8%@102,8%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30C POM_5V_IN 6788/6385 POM_5V_GPU 4042/3556 POM_5V_CPU 122/150
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,4%@204,14%@204,6%@204] EMC_FREQ 54%@1600 GR3D_FREQ 95%@921 APE 25 PLL@26.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@30.75C POM_5V_IN 5590/6335 POM_5V_GPU 2976/3520 POM_5V_CPU 165/151
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,12%@102,5%@102] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 6676/6355 POM_5V_GPU 4001/3548 POM_5V_CPU 122/149
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,8%@102,9%@102,4%@102] EMC_FREQ 54%@1600 GR3D_FREQ 53%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 6255/6349 POM_5V_GPU 3574/3550 POM_5V_CPU 164/150
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [12%@1479,8%@1479,9%@1479,1%@1479] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@29.5C AO@40C thermal@30.25C POM_5V_IN 7286/6399 POM_5V_GPU 3779/3562 POM_5V_CPU 610/174
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,12%@102,7%@102,1%@102] EMC_FREQ 54%@1600 GR3D_FREQ 66%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30C POM_5V_IN 6982/6428 POM_5V_GPU 3826/3575 POM_5V_CPU 162/173
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,15%@204,5%@204,3%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31C PMIC@50C GPU@29.5C AO@38.5C thermal@30.25C POM_5V_IN 5631/6390 POM_5V_GPU 2935/3544 POM_5V_CPU 165/173
RAM 1891/3964MB (lfb 71x4MB) SWAP 267/1982MB (cached 25MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,6%@204,3%@204,5%@204] EMC_FREQ 54%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@38.5C thermal@30.5C POM_5V_IN 6645/6401 POM_5V_GPU 3692/3551 POM_5V_CPU 123/171
