RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@518,18%@518,6%@518,5%@518] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5672/5672 POM_5V_GPU 3555/3555 POM_5V_CPU 206/206
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,18%@307,9%@403,6%@403] EMC_FREQ 11%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5233/5452 POM_5V_GPU 3276/3415 POM_5V_CPU 165/185
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,13%@204,20%@204,7%@204] EMC_FREQ 14%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5275/5393 POM_5V_GPU 3317/3382 POM_5V_CPU 165/178
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@403,10%@403,26%@403,8%@403] EMC_FREQ 15%@1600 GR3D_FREQ 97%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5241/5355 POM_5V_GPU 3276/3356 POM_5V_CPU 165/175
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,19%@204,11%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 78%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5672/5418 POM_5V_GPU 3478/3380 POM_5V_CPU 165/173
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,29%@307,2%@307,2%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5432/5420 POM_5V_GPU 3395/3382 POM_5V_CPU 165/171
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,23%@204,3%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 5903/5489 POM_5V_GPU 3833/3447 POM_5V_CPU 206/176
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,12%@204,6%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5829/5532 POM_5V_GPU 3514/3455 POM_5V_CPU 165/175
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,3%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5241/5499 POM_5V_GPU 3234/3430 POM_5V_CPU 165/174
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,4%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 73%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5829/5532 POM_5V_GPU 3715/3459 POM_5V_CPU 206/177
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,2%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5590/5537 POM_5V_GPU 3514/3464 POM_5V_CPU 206/179
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@403,4%@403,0%@403,2%@403] EMC_FREQ 19%@1600 GR3D_FREQ 73%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5672/5549 POM_5V_GPU 3638/3478 POM_5V_CPU 165/178
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5788/5567 POM_5V_GPU 3756/3500 POM_5V_CPU 165/177
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@518,1%@518,1%@518,2%@518] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5672/5574 POM_5V_GPU 3596/3506 POM_5V_CPU 206/179
RAM 1808/3964MB (lfb 33x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,3%@204,1%@204,5%@204] EMC_FREQ 19%@1600 GR3D_FREQ 72%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 5829/5591 POM_5V_GPU 3797/3526 POM_5V_CPU 165/178
