RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,4%@403,2%@403,3%@403] EMC_FREQ 5%@1600 GR3D_FREQ 62%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@27.25C POM_5V_IN 6099/6099 POM_5V_GPU 4286/4286 POM_5V_CPU 164/164
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,5%@204,1%@204,1%@204] EMC_FREQ 7%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@30.25C POM_5V_IN 6141/6120 POM_5V_GPU 4362/4324 POM_5V_CPU 123/143
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,2%@204,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.75C POM_5V_IN 6264/6168 POM_5V_GPU 4444/4364 POM_5V_CPU 123/136
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,3%@102,1%@204] EMC_FREQ 9%@1600 GR3D_FREQ 55%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.75C POM_5V_IN 6182/6171 POM_5V_GPU 4444/4384 POM_5V_CPU 123/133
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,10%@102,3%@102,1%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@41.5C thermal@30.75C POM_5V_IN 6409/6219 POM_5V_GPU 4594/4426 POM_5V_CPU 123/131
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,8%@307,6%@307,1%@307] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@29C AO@41C thermal@30.75C POM_5V_IN 6450/6257 POM_5V_GPU 4594/4454 POM_5V_CPU 123/129
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,5%@102,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41.5C thermal@31C POM_5V_IN 6532/6296 POM_5V_GPU 4676/4485 POM_5V_CPU 123/128
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,2%@204,9%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@41.5C thermal@31C POM_5V_IN 6563/6330 POM_5V_GPU 4676/4509 POM_5V_CPU 123/128
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,9%@102,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@29C AO@41.5C thermal@30.75C POM_5V_IN 6604/6360 POM_5V_GPU 4710/4531 POM_5V_CPU 123/127
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,6%@102,3%@102,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@30.75C POM_5V_IN 6604/6384 POM_5V_GPU 4751/4553 POM_5V_CPU 122/127
RAM 1849/3964MB (lfb 83x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,3%@102,0%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@30.75C POM_5V_IN 6645/6408 POM_5V_GPU 4792/4575 POM_5V_CPU 123/126
