RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,29%@102,4%@102,3%@102] EMC_FREQ 5%@1600 GR3D_FREQ 58%@844 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 4882/4882 POM_5V_GPU 3041/3041 POM_5V_CPU 166/166
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,30%@204,3%@204,7%@204] EMC_FREQ 7%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39.5C thermal@29.25C POM_5V_IN 5631/5256 POM_5V_GPU 3762/3401 POM_5V_CPU 206/186
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,10%@307,7%@307,6%@307] EMC_FREQ 9%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29.25C POM_5V_IN 5158/5223 POM_5V_GPU 3281/3361 POM_5V_CPU 207/193
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,34%@204,4%@204,7%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5524/5298 POM_5V_GPU 3442/3381 POM_5V_CPU 207/196
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,23%@204,4%@204,5%@204] EMC_FREQ 11%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29.5C POM_5V_IN 5124/5263 POM_5V_GPU 3286/3362 POM_5V_CPU 166/190
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,2%@204,4%@204,5%@204] EMC_FREQ 11%@1600 GR3D_FREQ 72%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5515/5305 POM_5V_GPU 3643/3409 POM_5V_CPU 207/193
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,34%@102,5%@102,10%@102] EMC_FREQ 11%@1600 GR3D_FREQ 87%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29.75C POM_5V_IN 5324/5308 POM_5V_GPU 3322/3396 POM_5V_CPU 207/195
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [32%@403,5%@403,5%@403,6%@403] EMC_FREQ 11%@1600 GR3D_FREQ 60%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5358/5314 POM_5V_GPU 3483/3407 POM_5V_CPU 207/196
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,3%@307,4%@307,1%@307] EMC_FREQ 11%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.5C POM_5V_IN 5399/5323 POM_5V_GPU 3483/3415 POM_5V_CPU 207/197
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,3%@204,4%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 5275/5319 POM_5V_GPU 3405/3414 POM_5V_CPU 207/198
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,2%@307,4%@307,8%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5515/5336 POM_5V_GPU 3602/3431 POM_5V_CPU 207/199
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,3%@204,3%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5316/5335 POM_5V_GPU 3483/3436 POM_5V_CPU 165/196
RAM 1807/3964MB (lfb 16x4MB) SWAP 352/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,4%@204,2%@307,0%@307] EMC_FREQ 12%@1600 GR3D_FREQ 79%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@29.25C POM_5V_IN 5590/5354 POM_5V_GPU 3720/3457 POM_5V_CPU 206/197
