RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [1%@307,0%@307,5%@307,4%@307] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@27.25C POM_5V_IN 5903/5903 POM_5V_GPU 3962/3962 POM_5V_CPU 165/165
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,9%@102,1%@102] EMC_FREQ 8%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@40.5C thermal@30.75C POM_5V_IN 6058/5980 POM_5V_GPU 4156/4059 POM_5V_CPU 123/144
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,8%@102,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41.5C thermal@31C POM_5V_IN 6368/6109 POM_5V_GPU 4512/4210 POM_5V_CPU 164/150
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,9%@102,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@42C thermal@30.75C POM_5V_IN 6481/6202 POM_5V_GPU 4587/4304 POM_5V_CPU 123/143
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,10%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@42C thermal@31.25C POM_5V_IN 6522/6266 POM_5V_GPU 4669/4377 POM_5V_CPU 123/139
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,7%@102,1%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@42C thermal@31C POM_5V_IN 6563/6315 POM_5V_GPU 4669/4425 POM_5V_CPU 122/136
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,6%@102,1%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@34C PMIC@50C GPU@29.5C AO@42.5C thermal@31.25C POM_5V_IN 6635/6361 POM_5V_GPU 4792/4478 POM_5V_CPU 122/134
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,11%@204,2%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@42C thermal@31C POM_5V_IN 6717/6405 POM_5V_GPU 4825/4521 POM_5V_CPU 122/133
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,3%@102,3%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@42C thermal@31.25C POM_5V_IN 6717/6440 POM_5V_GPU 4866/4559 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,9%@204,0%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@31C POM_5V_IN 6758/6472 POM_5V_GPU 4825/4586 POM_5V_CPU 122/130
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,1%@102,6%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.25C POM_5V_IN 6676/6490 POM_5V_GPU 4825/4608 POM_5V_CPU 122/130
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,7%@204,2%@204,8%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 6604/6500 POM_5V_GPU 4437/4593 POM_5V_CPU 123/129
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,1%@518,3%@518,6%@518] EMC_FREQ 13%@1600 GR3D_FREQ 96%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@41C thermal@31.25C POM_5V_IN 5944/6457 POM_5V_GPU 3997/4547 POM_5V_CPU 164/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,4%@204,2%@204,7%@204] EMC_FREQ 12%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@42C thermal@31.25C POM_5V_IN 6296/6445 POM_5V_GPU 4389/4536 POM_5V_CPU 164/134
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,6%@102,1%@102,6%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@42C thermal@31C POM_5V_IN 6481/6448 POM_5V_GPU 4594/4540 POM_5V_CPU 123/133
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,1%@102,6%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@42.5C thermal@31.25C POM_5V_IN 6522/6452 POM_5V_GPU 4628/4545 POM_5V_CPU 123/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,4%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@42C thermal@30.75C POM_5V_IN 6563/6459 POM_5V_GPU 4669/4553 POM_5V_CPU 122/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,3%@102,6%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@42C thermal@31.5C POM_5V_IN 6635/6469 POM_5V_GPU 4743/4563 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@102,4%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@30.75C POM_5V_IN 6676/6479 POM_5V_GPU 4825/4577 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,1%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@42C thermal@31.5C POM_5V_IN 6717/6491 POM_5V_GPU 4784/4587 POM_5V_CPU 122/130
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [1%@102,3%@102,2%@102,7%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@42C thermal@31C POM_5V_IN 6676/6500 POM_5V_GPU 4866/4600 POM_5V_CPU 122/130
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,2%@204,5%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@42C thermal@31.75C POM_5V_IN 6676/6508 POM_5V_GPU 4825/4611 POM_5V_CPU 122/129
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,2%@102,5%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 6717/6517 POM_5V_GPU 4866/4622 POM_5V_CPU 122/129
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,7%@102,6%@102,7%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 6026/6497 POM_5V_GPU 3703/4583 POM_5V_CPU 164/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,8%@518,8%@518,7%@518] EMC_FREQ 13%@1600 GR3D_FREQ 47%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@31.5C POM_5V_IN 6255/6487 POM_5V_GPU 3944/4558 POM_5V_CPU 164/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,14%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@42C thermal@31.25C POM_5V_IN 6717/6496 POM_5V_GPU 4457/4554 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@102,8%@102,5%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@42C thermal@31.75C POM_5V_IN 6409/6493 POM_5V_GPU 4553/4554 POM_5V_CPU 164/133
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,4%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@42.5C thermal@31.25C POM_5V_IN 6563/6495 POM_5V_GPU 4628/4557 POM_5V_CPU 122/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,3%@102,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.5C POM_5V_IN 6604/6499 POM_5V_GPU 4710/4562 POM_5V_CPU 122/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@102,1%@102,5%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@29.5C AO@42.5C thermal@32C POM_5V_IN 6604/6502 POM_5V_GPU 4751/4568 POM_5V_CPU 122/132
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,2%@102,5%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@42.5C thermal@31.5C POM_5V_IN 6758/6511 POM_5V_GPU 4866/4578 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,4%@204,1%@204,9%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@43C thermal@31.75C POM_5V_IN 6717/6517 POM_5V_GPU 4866/4587 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,3%@204,6%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.5C POM_5V_IN 6717/6523 POM_5V_GPU 4866/4595 POM_5V_CPU 122/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,1%@102,8%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.5C POM_5V_IN 6717/6529 POM_5V_GPU 4825/4602 POM_5V_CPU 122/130
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,2%@204,7%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@29.5C AO@42.5C thermal@31.75C POM_5V_IN 6758/6535 POM_5V_GPU 4866/4609 POM_5V_CPU 122/130
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,6%@204,3%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@32C POM_5V_IN 6141/6524 POM_5V_GPU 4039/4594 POM_5V_CPU 164/131
RAM 1852/3964MB (lfb 21x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@518,3%@518,0%@518,6%@518] EMC_FREQ 13%@1600 GR3D_FREQ 98%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 5985/6510 POM_5V_GPU 4039/4579 POM_5V_CPU 164/132
