RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@710,5%@710,19%@710,2%@710] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 6141/6141 POM_5V_GPU 3991/3991 POM_5V_CPU 246/246
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,2%@518,22%@518,1%@518] EMC_FREQ 11%@1600 GR3D_FREQ 86%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5985/6063 POM_5V_GPU 3833/3912 POM_5V_CPU 247/246
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@614,1%@614,26%@614,2%@614] EMC_FREQ 14%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 6255/6127 POM_5V_GPU 4108/3977 POM_5V_CPU 246/246
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,2%@204,30%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5870/6062 POM_5V_GPU 3514/3861 POM_5V_CPU 206/236
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@614,3%@614,30%@614,1%@614] EMC_FREQ 16%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 6213/6092 POM_5V_GPU 4115/3912 POM_5V_CPU 247/238
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,32%@204,4%@204] EMC_FREQ 16%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5797/6043 POM_5V_GPU 3436/3832 POM_5V_CPU 206/233
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,3%@518,30%@518,3%@518] EMC_FREQ 17%@1600 GR3D_FREQ 83%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 6522/6111 POM_5V_GPU 4014/3858 POM_5V_CPU 246/234
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,3%@307,33%@307,7%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5631/6051 POM_5V_GPU 3638/3831 POM_5V_CPU 206/231
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,4%@204,33%@204,6%@204] EMC_FREQ 17%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5944/6039 POM_5V_GPU 3880/3836 POM_5V_CPU 206/228
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,1%@518,30%@518,3%@518] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@31.5C POM_5V_IN 5976/6033 POM_5V_GPU 3915/3844 POM_5V_CPU 206/226
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@710,2%@710,24%@710,1%@710] EMC_FREQ 18%@1600 GR3D_FREQ 92%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 6172/6046 POM_5V_GPU 4067/3864 POM_5V_CPU 246/228
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,3%@403,32%@403,1%@403] EMC_FREQ 18%@1600 GR3D_FREQ 74%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@32C POM_5V_IN 5944/6037 POM_5V_GPU 3632/3845 POM_5V_CPU 247/229
RAM 1822/3964MB (lfb 20x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,0%@403,25%@403,1%@403] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 6099/6042 POM_5V_GPU 3715/3835 POM_5V_CPU 247/230
