RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,10%@307,1%@307,1%@307] EMC_FREQ 4%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@41.5C thermal@29.75C POM_5V_IN 6058/6058 POM_5V_GPU 4279/4279 POM_5V_CPU 123/123
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,14%@204,3%@204,5%@204] EMC_FREQ 6%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6099/6078 POM_5V_GPU 4279/4279 POM_5V_CPU 164/143
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,17%@102,3%@102,1%@102] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 5985/6047 POM_5V_GPU 4162/4240 POM_5V_CPU 164/150
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,4%@102,2%@204,3%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@43C thermal@32.25C POM_5V_IN 6491/6158 POM_5V_GPU 4669/4347 POM_5V_CPU 123/143
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,3%@204,10%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@43C thermal@32.25C POM_5V_IN 6450/6216 POM_5V_GPU 4635/4404 POM_5V_CPU 123/139
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,10%@102,2%@102,0%@102] EMC_FREQ 10%@1600 GR3D_FREQ 81%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@30.5C AO@43.5C thermal@32.25C POM_5V_IN 6450/6255 POM_5V_GPU 4594/4436 POM_5V_CPU 123/136
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,5%@102,6%@102,4%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.25C POM_5V_IN 6450/6283 POM_5V_GPU 4594/4458 POM_5V_CPU 164/140
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,10%@102,4%@102,3%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@43C thermal@32.75C POM_5V_IN 6450/6304 POM_5V_GPU 4594/4475 POM_5V_CPU 123/138
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,4%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@43C thermal@32.75C POM_5V_IN 6296/6303 POM_5V_GPU 4396/4466 POM_5V_CPU 164/141
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,4%@102,2%@102,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.25C POM_5V_IN 6099/6282 POM_5V_GPU 4279/4448 POM_5V_CPU 123/139
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,5%@204,4%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.5C POM_5V_IN 6450/6298 POM_5V_GPU 4635/4465 POM_5V_CPU 123/137
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@204,1%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.5C POM_5V_IN 6450/6310 POM_5V_GPU 4553/4472 POM_5V_CPU 123/136
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,4%@102,3%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 66%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@43.5C thermal@32.75C POM_5V_IN 6255/6306 POM_5V_GPU 4437/4469 POM_5V_CPU 123/135
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,4%@102,3%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32.75C POM_5V_IN 6099/6291 POM_5V_GPU 4245/4453 POM_5V_CPU 123/134
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,8%@102,13%@102,4%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.75C POM_5V_IN 6491/6304 POM_5V_GPU 4628/4465 POM_5V_CPU 123/133
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,13%@102,4%@102] EMC_FREQ 11%@1600 GR3D_FREQ 78%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@32.25C POM_5V_IN 6491/6316 POM_5V_GPU 4594/4473 POM_5V_CPU 123/133
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,14%@204,6%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.75C POM_5V_IN 6368/6319 POM_5V_GPU 4553/4478 POM_5V_CPU 123/132
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,7%@102,8%@102,5%@102] EMC_FREQ 11%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.75C POM_5V_IN 6296/6318 POM_5V_GPU 4478/4478 POM_5V_CPU 123/132
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,8%@102,13%@102,9%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@43C thermal@32.75C POM_5V_IN 6058/6304 POM_5V_GPU 4279/4467 POM_5V_CPU 164/133
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,16%@102,1%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43C thermal@33C POM_5V_IN 6522/6315 POM_5V_GPU 4560/4472 POM_5V_CPU 123/133
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@102,8%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@35C PMIC@50C GPU@30.5C AO@43.5C thermal@32.75C POM_5V_IN 6491/6323 POM_5V_GPU 4635/4479 POM_5V_CPU 123/132
RAM 1558/3964MB (lfb 61x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,6%@102,4%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@32.5C POM_5V_IN 6409/6327 POM_5V_GPU 4594/4485 POM_5V_CPU 123/132
