RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@518,14%@518,5%@518,4%@518] EMC_FREQ 8%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 6182/6182 POM_5V_GPU 4067/4067 POM_5V_CPU 205/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,2%@204,3%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 75%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31.5C AO@41.5C thermal@32.5C POM_5V_IN 5985/6083 POM_5V_GPU 3880/3973 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,1%@204,4%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@33C POM_5V_IN 5994/6053 POM_5V_GPU 3756/3901 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [37%@204,5%@204,2%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 6026/6046 POM_5V_GPU 3880/3895 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,3%@204,0%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@33C POM_5V_IN 6026/6042 POM_5V_GPU 3874/3891 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@518,1%@518,2%@518,1%@518] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@32.75C POM_5V_IN 5788/6000 POM_5V_GPU 3797/3875 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@518,1%@518,3%@518,0%@518] EMC_FREQ 17%@1600 GR3D_FREQ 79%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@32.75C POM_5V_IN 6099/6014 POM_5V_GPU 3915/3881 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@403,2%@403,2%@403,2%@403] EMC_FREQ 17%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5944/6005 POM_5V_GPU 3833/3875 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [35%@518,3%@307,3%@307,2%@307] EMC_FREQ 17%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@32C AO@42C thermal@32.75C POM_5V_IN 5870/5990 POM_5V_GPU 3797/3866 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,9%@204,1%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5746/5966 POM_5V_GPU 3679/3847 POM_5V_CPU 206/205
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@307,3%@307,1%@307,1%@307] EMC_FREQ 17%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33.25C POM_5V_IN 5903/5960 POM_5V_GPU 3791/3842 POM_5V_CPU 247/209
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,4%@204,3%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 92%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5903/5955 POM_5V_GPU 3874/3845 POM_5V_CPU 206/209
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@403,2%@403,4%@403,3%@403] EMC_FREQ 18%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5944/5954 POM_5V_GPU 3874/3847 POM_5V_CPU 206/209
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,7%@204,2%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5672/5934 POM_5V_GPU 3679/3835 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@403,4%@403,3%@403,4%@403] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5870/5930 POM_5V_GPU 3797/3832 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,6%@204,2%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5829/5923 POM_5V_GPU 3638/3820 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,3%@204,2%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5953/5925 POM_5V_GPU 3715/3814 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@204,2%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 87%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5944/5926 POM_5V_GPU 3791/3813 POM_5V_CPU 247/210
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@403,22%@403,4%@403,3%@403] EMC_FREQ 18%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5903/5925 POM_5V_GPU 3833/3814 POM_5V_CPU 206/210
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,32%@204,2%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5755/5916 POM_5V_GPU 3679/3807 POM_5V_CPU 206/210
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,32%@307,2%@307,4%@307] EMC_FREQ 18%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@32C AO@42.5C thermal@33.25C POM_5V_IN 5944/5918 POM_5V_GPU 3833/3808 POM_5V_CPU 247/211
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,32%@102,2%@102,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5797/5912 POM_5V_GPU 3638/3800 POM_5V_CPU 206/211
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,15%@204,4%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5746/5905 POM_5V_GPU 3715/3797 POM_5V_CPU 206/211
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [35%@204,0%@204,4%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.25C POM_5V_IN 5985/5908 POM_5V_GPU 3956/3803 POM_5V_CPU 206/211
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,2%@204,4%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 82%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@42C thermal@33.25C POM_5V_IN 5985/5911 POM_5V_GPU 3921/3808 POM_5V_CPU 165/209
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@403,1%@403,3%@403,1%@403] EMC_FREQ 17%@1600 GR3D_FREQ 96%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.5C POM_5V_IN 5829/5908 POM_5V_GPU 3756/3806 POM_5V_CPU 206/209
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,5%@307,2%@307,4%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5746/5902 POM_5V_GPU 3715/3803 POM_5V_CPU 206/209
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@518,4%@518,4%@518,2%@518] EMC_FREQ 18%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@32C AO@42.5C thermal@33C POM_5V_IN 5829/5899 POM_5V_GPU 3797/3802 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,3%@204,2%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@42.5C thermal@33.25C POM_5V_IN 5994/5903 POM_5V_GPU 3715/3799 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,4%@204,4%@204,4%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@32C AO@42C thermal@33.25C POM_5V_IN 5870/5902 POM_5V_GPU 3673/3795 POM_5V_CPU 206/208
RAM 1806/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,2%@204,1%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 92%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5953/5903 POM_5V_GPU 3756/3794 POM_5V_CPU 206/208
