RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,15%@204,2%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 6182/6182 POM_5V_GPU 4115/4115 POM_5V_CPU 164/164
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,21%@204,6%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 73%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@42.5C thermal@31.25C POM_5V_IN 6563/6372 POM_5V_GPU 4505/4310 POM_5V_CPU 163/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,23%@307,4%@307,6%@102] EMC_FREQ 16%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 6604/6449 POM_5V_GPU 4464/4361 POM_5V_CPU 163/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,24%@204,6%@204,6%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6635/6496 POM_5V_GPU 4546/4407 POM_5V_CPU 163/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,22%@102,6%@204,5%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 6574/6511 POM_5V_GPU 4348/4395 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,23%@307,3%@307,6%@307] EMC_FREQ 20%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6296/6475 POM_5V_GPU 4232/4368 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,21%@307,5%@307,8%@307] EMC_FREQ 20%@1600 GR3D_FREQ 64%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 6255/6444 POM_5V_GPU 4156/4338 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,26%@204,5%@204,7%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6409/6439 POM_5V_GPU 4348/4339 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,23%@307,3%@307,7%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 6337/6428 POM_5V_GPU 4273/4331 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,25%@307,2%@307,7%@307] EMC_FREQ 21%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6255/6411 POM_5V_GPU 4232/4321 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,25%@102,6%@204,5%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@42.5C thermal@32C POM_5V_IN 6491/6418 POM_5V_GPU 4389/4328 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,21%@204,4%@204,7%@204] EMC_FREQ 21%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@43C thermal@32C POM_5V_IN 6522/6426 POM_5V_GPU 4464/4339 POM_5V_CPU 163/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,28%@102,5%@102,5%@102] EMC_FREQ 21%@1600 GR3D_FREQ 62%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32C POM_5V_IN 6563/6437 POM_5V_GPU 4505/4352 POM_5V_CPU 163/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,23%@204,4%@204,6%@204] EMC_FREQ 21%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@43C thermal@31.75C POM_5V_IN 6563/6446 POM_5V_GPU 4505/4363 POM_5V_CPU 163/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,27%@102,4%@204,6%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 6337/6439 POM_5V_GPU 4232/4354 POM_5V_CPU 164/163
RAM 1597/3964MB (lfb 81x4MB) SWAP 340/1982MB (cached 27MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,21%@204,10%@204,4%@204] EMC_FREQ 21%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6337/6432 POM_5V_GPU 4273/4349 POM_5V_CPU 164/163
