RAM 1576/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,14%@307,0%@307,2%@307] EMC_FREQ 9%@1600 GR3D_FREQ 97%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 6296/6296 POM_5V_GPU 4190/4190 POM_5V_CPU 164/164
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@710,24%@710,3%@710,6%@710] EMC_FREQ 13%@1600 GR3D_FREQ 95%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@30.5C POM_5V_IN 6717/6506 POM_5V_GPU 4294/4242 POM_5V_CPU 368/266
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,27%@204,4%@204,1%@204] EMC_FREQ 16%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 5994/6335 POM_5V_GPU 3839/4107 POM_5V_CPU 165/232
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,28%@204,6%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@41C thermal@30.75C POM_5V_IN 5788/6198 POM_5V_GPU 3797/4030 POM_5V_CPU 164/215
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,4%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 5912/6141 POM_5V_GPU 3874/3998 POM_5V_CPU 164/205
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,26%@102,3%@102,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6182/6148 POM_5V_GPU 3956/3991 POM_5V_CPU 165/198
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,25%@204,5%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@41C thermal@30.75C POM_5V_IN 5755/6092 POM_5V_GPU 3715/3952 POM_5V_CPU 165/193
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,26%@204,8%@204,0%@204] EMC_FREQ 21%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6026/6083 POM_5V_GPU 4032/3962 POM_5V_CPU 164/189
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,28%@204,5%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6109/6086 POM_5V_GPU 3756/3939 POM_5V_CPU 165/187
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,28%@307,6%@307,3%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5755/6053 POM_5V_GPU 3756/3920 POM_5V_CPU 123/180
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,25%@204,6%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5714/6022 POM_5V_GPU 3638/3895 POM_5V_CPU 165/179
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,13%@204,10%@204] EMC_FREQ 21%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 5903/6012 POM_5V_GPU 3915/3896 POM_5V_CPU 164/178
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,13%@102,17%@102,6%@102] EMC_FREQ 21%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6223/6028 POM_5V_GPU 3874/3895 POM_5V_CPU 164/176
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,18%@204,14%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 76%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@31C POM_5V_IN 6026/6028 POM_5V_GPU 4039/3905 POM_5V_CPU 164/176
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,14%@204,23%@204,4%@204] EMC_FREQ 21%@1600 GR3D_FREQ 76%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 5953/6023 POM_5V_GPU 3880/3903 POM_5V_CPU 165/175
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,25%@204,5%@204,7%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 5714/6004 POM_5V_GPU 3679/3889 POM_5V_CPU 165/174
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,26%@102,1%@204,6%@204] EMC_FREQ 22%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31C POM_5V_IN 6099/6009 POM_5V_GPU 4074/3900 POM_5V_CPU 164/174
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,24%@204,2%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5797/5997 POM_5V_GPU 3720/3890 POM_5V_CPU 165/173
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,23%@102,6%@102,4%@102] EMC_FREQ 22%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5829/5989 POM_5V_GPU 3756/3883 POM_5V_CPU 165/173
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,27%@102,5%@102,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5714/5975 POM_5V_GPU 3638/3871 POM_5V_CPU 165/172
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,26%@204,6%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 75%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 5714/5962 POM_5V_GPU 3679/3861 POM_5V_CPU 165/172
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,26%@102,3%@102,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 6099/5969 POM_5V_GPU 4032/3869 POM_5V_CPU 164/171
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,4%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 5870/5964 POM_5V_GPU 3839/3868 POM_5V_CPU 165/171
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,23%@204,8%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 76%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 5912/5962 POM_5V_GPU 3839/3867 POM_5V_CPU 164/171
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,13%@204,8%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41.5C thermal@31.5C POM_5V_IN 6068/5966 POM_5V_GPU 3915/3869 POM_5V_CPU 164/171
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,4%@204,5%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41.5C thermal@31C POM_5V_IN 5903/5964 POM_5V_GPU 3915/3870 POM_5V_CPU 123/169
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,22%@204,3%@204,9%@204] EMC_FREQ 22%@1600 GR3D_FREQ 86%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.5C POM_5V_IN 5829/5959 POM_5V_GPU 3839/3869 POM_5V_CPU 164/168
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,11%@204,12%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 64%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41.5C thermal@31C POM_5V_IN 5985/5960 POM_5V_GPU 4039/3875 POM_5V_CPU 164/168
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,3%@102,1%@102,4%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31C POM_5V_IN 5994/5961 POM_5V_GPU 3797/3872 POM_5V_CPU 165/168
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,4%@204,1%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 98%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 5755/5954 POM_5V_GPU 3720/3867 POM_5V_CPU 165/168
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [28%@102,4%@102,7%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.75C POM_5V_IN 6141/5960 POM_5V_GPU 3962/3870 POM_5V_CPU 165/168
RAM 1577/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,5%@204,6%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 5755/5954 POM_5V_GPU 3756/3867 POM_5V_CPU 165/168
