RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,2%@307,4%@307,2%@307] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@32.5C POM_5V_IN 6440/6440 POM_5V_GPU 4512/4512 POM_5V_CPU 164/164
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@307,3%@307,1%@307] EMC_FREQ 6%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@44C thermal@33.5C POM_5V_IN 6245/6342 POM_5V_GPU 4389/4450 POM_5V_CPU 164/164
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,3%@204,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@32C AO@44C thermal@33.5C POM_5V_IN 6213/6299 POM_5V_GPU 4355/4418 POM_5V_CPU 164/164
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,3%@204,2%@204] EMC_FREQ 8%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 6131/6257 POM_5V_GPU 4314/4392 POM_5V_CPU 123/153
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,3%@102,0%@102,0%@102] EMC_FREQ 9%@1600 GR3D_FREQ 90%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32C AO@44.5C thermal@34.5C POM_5V_IN 6481/6302 POM_5V_GPU 4587/4431 POM_5V_CPU 163/155
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,7%@204,9%@204,3%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34C POM_5V_IN 6440/6325 POM_5V_GPU 4546/4450 POM_5V_CPU 163/156
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,4%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 97%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 6368/6331 POM_5V_GPU 4471/4453 POM_5V_CPU 123/152
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,3%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@44.5C thermal@34C POM_5V_IN 6440/6344 POM_5V_GPU 4553/4465 POM_5V_CPU 123/148
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,7%@204,11%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6017/6308 POM_5V_GPU 4197/4436 POM_5V_CPU 164/150
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,9%@204,9%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 94%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6172/6294 POM_5V_GPU 4273/4419 POM_5V_CPU 123/147
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,12%@204,6%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 72%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 6099/6276 POM_5V_GPU 4273/4406 POM_5V_CPU 164/148
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,6%@204,8%@204,4%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32C AO@44.5C thermal@34.25C POM_5V_IN 6213/6271 POM_5V_GPU 4355/4402 POM_5V_CPU 164/150
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,8%@204,6%@204,4%@204] EMC_FREQ 10%@1600 GR3D_FREQ 94%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 6213/6267 POM_5V_GPU 4314/4395 POM_5V_CPU 164/151
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,7%@204,10%@204,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 72%@921 APE 25 PLL@28C CPU@36C PMIC@50C GPU@32.5C AO@44.5C thermal@34.25C POM_5V_IN 6286/6268 POM_5V_GPU 4389/4394 POM_5V_CPU 123/149
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,15%@102,3%@102,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34.25C POM_5V_IN 6409/6277 POM_5V_GPU 4471/4399 POM_5V_CPU 123/147
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,11%@102,10%@102,1%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6440/6287 POM_5V_GPU 4587/4411 POM_5V_CPU 164/148
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,10%@102,6%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@44.5C thermal@34C POM_5V_IN 6131/6278 POM_5V_GPU 4314/4405 POM_5V_CPU 123/147
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,12%@204,6%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.75C POM_5V_IN 6141/6271 POM_5V_GPU 4238/4396 POM_5V_CPU 164/147
RAM 1588/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,10%@204,5%@204,4%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.75C POM_5V_IN 6131/6263 POM_5V_GPU 4314/4392 POM_5V_CPU 123/146
