RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,9%@204,24%@204,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@27.75C POM_5V_IN 5640/5640 POM_5V_GPU 3281/3281 POM_5V_CPU 249/249
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,7%@307,35%@307,4%@307] EMC_FREQ 12%@1600 GR3D_FREQ 81%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 5714/5677 POM_5V_GPU 3436/3358 POM_5V_CPU 207/228
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,4%@307,36%@307,3%@307] EMC_FREQ 14%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5598/5650 POM_5V_GPU 3478/3398 POM_5V_CPU 248/234
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,6%@204,35%@204,6%@204] EMC_FREQ 16%@1600 GR3D_FREQ 75%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5324/5569 POM_5V_GPU 3115/3327 POM_5V_CPU 207/227
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,3%@307,38%@307,4%@307] EMC_FREQ 17%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5598/5574 POM_5V_GPU 3400/3342 POM_5V_CPU 248/231
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,37%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 73%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5283/5526 POM_5V_GPU 3198/3318 POM_5V_CPU 207/227
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,7%@307,37%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5640/5542 POM_5V_GPU 3276/3312 POM_5V_CPU 248/230
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,5%@403,38%@403,3%@403] EMC_FREQ 19%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 5755/5569 POM_5V_GPU 3519/3337 POM_5V_CPU 248/232
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,3%@204,38%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5332/5542 POM_5V_GPU 3073/3308 POM_5V_CPU 207/229
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,31%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5565/5544 POM_5V_GPU 3354/3313 POM_5V_CPU 248/231
RAM 1816/3964MB (lfb 74x4MB) SWAP 291/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [19%@307,6%@307,21%@307,4%@307] EMC_FREQ 20%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 5366/5528 POM_5V_GPU 3036/3287 POM_5V_CPU 207/229
