RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@614,19%@614,3%@614,3%@614] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28C POM_5V_IN 5829/5829 POM_5V_GPU 3508/3508 POM_5V_CPU 206/206
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,21%@204,1%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 72%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.5C POM_5V_IN 5912/5870 POM_5V_GPU 3632/3570 POM_5V_CPU 206/206
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,25%@518,2%@518,1%@518] EMC_FREQ 22%@1600 GR3D_FREQ 58%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 5515/5752 POM_5V_GPU 3271/3470 POM_5V_CPU 207/206
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,25%@307,3%@307,2%@307] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5640/5724 POM_5V_GPU 3354/3441 POM_5V_CPU 165/196
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,3%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 6109/5801 POM_5V_GPU 3673/3487 POM_5V_CPU 165/189
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,24%@102,3%@102,1%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 5681/5781 POM_5V_GPU 3151/3431 POM_5V_CPU 207/192
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,26%@204,2%@204,0%@204] EMC_FREQ 28%@1600 GR3D_FREQ 96%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@28.25C POM_5V_IN 5985/5810 POM_5V_GPU 3791/3482 POM_5V_CPU 165/188
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,24%@307,3%@307,2%@307] EMC_FREQ 29%@1600 GR3D_FREQ 58%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5788/5807 POM_5V_GPU 3550/3491 POM_5V_CPU 206/190
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,24%@204,1%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28.75C POM_5V_IN 6026/5831 POM_5V_GPU 3750/3520 POM_5V_CPU 206/192
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,27%@102,3%@102,6%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@28.75C POM_5V_IN 5366/5785 POM_5V_GPU 3110/3479 POM_5V_CPU 165/189
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,24%@204,3%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5681/5775 POM_5V_GPU 3188/3452 POM_5V_CPU 207/191
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,21%@518,3%@518,3%@518] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 6296/5819 POM_5V_GPU 3944/3493 POM_5V_CPU 205/192
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,23%@204,3%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 6099/5840 POM_5V_GPU 3791/3516 POM_5V_CPU 165/190
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,27%@518,3%@518,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 73%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@38.5C thermal@28.5C POM_5V_IN 5788/5836 POM_5V_GPU 3550/3518 POM_5V_CPU 206/191
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,25%@518,2%@518,4%@518] EMC_FREQ 30%@1600 GR3D_FREQ 77%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.75C POM_5V_IN 5797/5834 POM_5V_GPU 3508/3518 POM_5V_CPU 206/192
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,27%@102,2%@102,4%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5764/5829 POM_5V_GPU 3151/3495 POM_5V_CPU 165/190
RAM 1842/3964MB (lfb 24x4MB) SWAP 349/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,27%@204,3%@204,0%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@28.75C POM_5V_IN 5944/5836 POM_5V_GPU 3715/3508 POM_5V_CPU 164/189
