RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,8%@204,13%@204,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@38.5C thermal@28.25C POM_5V_IN 5349/5349 POM_5V_GPU 3229/3229 POM_5V_CPU 165/165
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,18%@102,5%@102,3%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@38.5C thermal@30.25C POM_5V_IN 5944/5646 POM_5V_GPU 3550/3389 POM_5V_CPU 124/144
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,15%@204,1%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6245/5846 POM_5V_GPU 4020/3599 POM_5V_CPU 123/137
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,2%@204,3%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 5935/5868 POM_5V_GPU 3827/3656 POM_5V_CPU 123/133
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,3%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 57%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.25C POM_5V_IN 5622/5819 POM_5V_GPU 3508/3626 POM_5V_CPU 165/140
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@403,1%@403,2%@403,3%@403] EMC_FREQ 26%@1600 GR3D_FREQ 66%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@30.75C POM_5V_IN 5432/5754 POM_5V_GPU 3312/3574 POM_5V_CPU 165/144
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,2%@204,3%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31C POM_5V_IN 5192/5674 POM_5V_GPU 3110/3508 POM_5V_CPU 165/147
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,2%@102,1%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@30.5C POM_5V_IN 5672/5673 POM_5V_GPU 3271/3478 POM_5V_CPU 165/149
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,3%@204,4%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 6327/5746 POM_5V_GPU 3909/3526 POM_5V_CPU 123/146
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,9%@204,5%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6276/5799 POM_5V_GPU 4102/3583 POM_5V_CPU 123/144
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,8%@102,2%@102,3%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6358/5850 POM_5V_GPU 4177/3637 POM_5V_CPU 164/145
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,1%@102,4%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.5C POM_5V_IN 6131/5873 POM_5V_GPU 3944/3663 POM_5V_CPU 123/144
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,9%@102,1%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 5893/5875 POM_5V_GPU 3785/3672 POM_5V_CPU 123/142
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,16%@307,3%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 58%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5548/5851 POM_5V_GPU 3431/3655 POM_5V_CPU 165/144
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,15%@204,3%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 5308/5815 POM_5V_GPU 3229/3626 POM_5V_CPU 165/145
RAM 1976/3964MB (lfb 78x4MB) SWAP 355/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,12%@102,5%@102,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31C POM_5V_IN 5944/5823 POM_5V_GPU 3550/3622 POM_5V_CPU 165/146
