RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,9%@102,1%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.25C POM_5V_IN 6378/6378 POM_5V_GPU 3938/3938 POM_5V_CPU 123/123
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,13%@102,3%@102,1%@102] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@28.5C POM_5V_IN 6378/6378 POM_5V_GPU 3785/3861 POM_5V_CPU 164/143
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@403,12%@403,5%@403,5%@403] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 5124/5960 POM_5V_GPU 2787/3503 POM_5V_CPU 166/151
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,12%@204,2%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31.5C PMIC@50C GPU@27.5C AO@39.5C thermal@29.25C POM_5V_IN 6419/6074 POM_5V_GPU 3821/3582 POM_5V_CPU 123/144
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,11%@102,4%@204,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29.75C POM_5V_IN 5640/5987 POM_5V_GPU 3561/3578 POM_5V_CPU 124/140
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@403,1%@403,7%@403,0%@403] EMC_FREQ 21%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29.75C POM_5V_IN 5200/5856 POM_5V_GPU 3281/3528 POM_5V_CPU 124/137
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,3%@102,1%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31.5C PMIC@50C GPU@27.5C AO@39.5C thermal@29.75C POM_5V_IN 6026/5880 POM_5V_GPU 3997/3595 POM_5V_CPU 123/135
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,5%@204,6%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@28.75C POM_5V_IN 5870/5879 POM_5V_GPU 3803/3621 POM_5V_CPU 124/133
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,5%@204,0%@204,0%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29.25C POM_5V_IN 4611/5738 POM_5V_GPU 2636/3512 POM_5V_CPU 167/137
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,5%@102,5%@102,2%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5953/5759 POM_5V_GPU 3915/3552 POM_5V_CPU 123/136
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,8%@204,4%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5672/5751 POM_5V_GPU 3679/3563 POM_5V_CPU 124/135
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,5%@102,3%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.75C POM_5V_IN 5015/5690 POM_5V_GPU 2758/3496 POM_5V_CPU 125/134
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,11%@102,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29C POM_5V_IN 6026/5716 POM_5V_GPU 3880/3526 POM_5V_CPU 123/133
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,4%@102,1%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 5640/5710 POM_5V_GPU 3561/3528 POM_5V_CPU 124/132
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,6%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@37.5C thermal@29.5C POM_5V_IN 5291/5682 POM_5V_GPU 3041/3496 POM_5V_CPU 125/132
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,5%@102,8%@102,1%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 5912/5697 POM_5V_GPU 3839/3517 POM_5V_CPU 123/131
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,8%@204,0%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@29.75C POM_5V_IN 5399/5679 POM_5V_GPU 3359/3508 POM_5V_CPU 165/133
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,8%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 6109/5703 POM_5V_GPU 3803/3524 POM_5V_CPU 124/133
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,6%@102,3%@102,0%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29C POM_5V_IN 5879/5712 POM_5V_GPU 3762/3537 POM_5V_CPU 124/132
RAM 1777/3964MB (lfb 89x4MB) SWAP 14/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,3%@403,4%@403,2%@403] EMC_FREQ 23%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.5C POM_5V_IN 4764/5665 POM_5V_GPU 2920/3506 POM_5V_CPU 124/132
