RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,7%@307,2%@307,1%@307] EMC_FREQ 8%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@38C thermal@29.5C POM_5V_IN 4687/4687 POM_5V_GPU 2758/2758 POM_5V_CPU 167/167
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,7%@102,2%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@29.5C POM_5V_IN 5482/5084 POM_5V_GPU 3602/3180 POM_5V_CPU 124/145
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@204,6%@204,2%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@40.5C thermal@29.75C POM_5V_IN 5879/5349 POM_5V_GPU 3844/3401 POM_5V_CPU 124/138
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,8%@102,7%@102,1%@102] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@29C AO@38C thermal@30.25C POM_5V_IN 5132/5295 POM_5V_GPU 2967/3292 POM_5V_CPU 125/135
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,5%@102,1%@102,1%@102] EMC_FREQ 16%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 5283/5292 POM_5V_GPU 3322/3298 POM_5V_CPU 124/132
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,2%@102,2%@102,2%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 5879/5390 POM_5V_GPU 3886/3396 POM_5V_CPU 124/131
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,10%@204,1%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.5C POM_5V_IN 5607/5421 POM_5V_GPU 3447/3403 POM_5V_CPU 124/130
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,7%@204,2%@204,0%@204] EMC_FREQ 17%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 4889/5354 POM_5V_GPU 3041/3358 POM_5V_CPU 124/129
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,1%@102,2%@102,1%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@29.5C POM_5V_IN 5640/5386 POM_5V_GPU 3685/3394 POM_5V_CPU 124/128
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,2%@102,1%@102,1%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 5953/5443 POM_5V_GPU 4004/3455 POM_5V_CPU 124/128
RAM 1716/3964MB (lfb 91x4MB) SWAP 188/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,4%@204,2%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@38.5C thermal@29.5C POM_5V_IN 4687/5374 POM_5V_GPU 2762/3392 POM_5V_CPU 125/128
