RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,2%@403,3%@403,1%@403] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@39C thermal@28.75C POM_5V_IN 5953/5953 POM_5V_GPU 3673/3673 POM_5V_CPU 165/165
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@204,5%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5482/5717 POM_5V_GPU 3151/3412 POM_5V_CPU 165/165
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,6%@102,5%@102,1%@102] EMC_FREQ 22%@1600 GR3D_FREQ 80%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5838/5757 POM_5V_GPU 3596/3473 POM_5V_CPU 165/165
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,11%@102,2%@102,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 5994/5816 POM_5V_GPU 3756/3544 POM_5V_CPU 124/154
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,13%@204,5%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 5366/5726 POM_5V_GPU 3073/3449 POM_5V_CPU 166/157
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,12%@204,9%@204,7%@204] EMC_FREQ 28%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5482/5685 POM_5V_GPU 3354/3433 POM_5V_CPU 165/158
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,5%@102,6%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39.5C thermal@29.25C POM_5V_IN 5994/5729 POM_5V_GPU 3797/3485 POM_5V_CPU 165/159
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,12%@204,4%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.5C POM_5V_IN 5366/5684 POM_5V_GPU 3115/3439 POM_5V_CPU 166/160
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,6%@204,6%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5755/5692 POM_5V_GPU 3472/3443 POM_5V_CPU 124/156
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,3%@102,5%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 5994/5722 POM_5V_GPU 3756/3474 POM_5V_CPU 165/157
RAM 1700/3964MB (lfb 84x4MB) SWAP 26/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,5%@204,8%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5565/5708 POM_5V_GPU 3229/3452 POM_5V_CPU 165/157
