RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,9%@102,2%@102,2%@102] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28.5C AO@37C thermal@27C POM_5V_IN 5755/5755 POM_5V_GPU 3032/3032 POM_5V_CPU 124/124
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,17%@102,3%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@37C thermal@28.75C POM_5V_IN 5953/5854 POM_5V_GPU 3183/3107 POM_5V_CPU 124/124
RAM 1676/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,14%@204,0%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 61%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.25C POM_5V_IN 6026/5911 POM_5V_GPU 3585/3266 POM_5V_CPU 123/123
RAM 1676/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,16%@102,5%@204,4%@204] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@38C thermal@29.25C POM_5V_IN 5366/5775 POM_5V_GPU 2861/3165 POM_5V_CPU 165/134
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,16%@102,3%@102,1%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@37.5C thermal@29.5C POM_5V_IN 5994/5818 POM_5V_GPU 3266/3185 POM_5V_CPU 165/140
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,12%@204,3%@204,2%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5870/5827 POM_5V_GPU 3426/3225 POM_5V_CPU 165/144
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,2%@204,3%@204] EMC_FREQ 39%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5283/5749 POM_5V_GPU 2907/3180 POM_5V_CPU 165/147
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,16%@102,3%@102,2%@102] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@29.75C POM_5V_IN 5879/5765 POM_5V_GPU 3105/3170 POM_5V_CPU 165/149
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,13%@102,5%@102,0%@102] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@29.25C POM_5V_IN 6378/5833 POM_5V_GPU 3709/3230 POM_5V_CPU 123/146
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,13%@307,3%@307,4%@307] EMC_FREQ 40%@1600 GR3D_FREQ 59%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5482/5798 POM_5V_GPU 3183/3225 POM_5V_CPU 165/148
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,16%@102,6%@102,5%@102] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@30C POM_5V_IN 6068/5823 POM_5V_GPU 3178/3221 POM_5V_CPU 206/153
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@614,17%@614,6%@614,4%@614] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@30C POM_5V_IN 6799/5904 POM_5V_GPU 3762/3266 POM_5V_CPU 327/168
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,14%@204,2%@204,3%@204] EMC_FREQ 41%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 6378/5940 POM_5V_GPU 3533/3286 POM_5V_CPU 123/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,15%@307,5%@307,0%@307] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 6026/5946 POM_5V_GPU 3173/3278 POM_5V_CPU 164/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,7%@204,9%@204,4%@204] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 6574/5988 POM_5V_GPU 3533/3295 POM_5V_CPU 164/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,14%@307,4%@307,2%@307] EMC_FREQ 41%@1600 GR3D_FREQ 89%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5755/5974 POM_5V_GPU 2976/3275 POM_5V_CPU 124/162
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,16%@307,2%@307,4%@307] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.25C POM_5V_IN 6840/6025 POM_5V_GPU 3727/3302 POM_5V_CPU 205/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,15%@102,6%@102,6%@102] EMC_FREQ 41%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 6255/6037 POM_5V_GPU 3451/3310 POM_5V_CPU 164/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,16%@102,3%@102,2%@204] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 6109/6041 POM_5V_GPU 2930/3290 POM_5V_CPU 165/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,19%@102,3%@102,3%@102] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@29.75C POM_5V_IN 6615/6070 POM_5V_GPU 3574/3304 POM_5V_CPU 164/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,16%@204,2%@204,6%@204] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@29.75C POM_5V_IN 6491/6090 POM_5V_GPU 3692/3323 POM_5V_CPU 164/164
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,6%@204,9%@204,2%@204] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5482/6062 POM_5V_GPU 2861/3302 POM_5V_CPU 124/162
RAM 1677/3964MB (lfb 105x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,14%@204,4%@204,2%@204] EMC_FREQ 41%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 6296/6072 POM_5V_GPU 3903/3328 POM_5V_CPU 164/162
