RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,0%@307,5%@307,1%@307] EMC_FREQ 8%@1600 GR3D_FREQ 91%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.5C POM_5V_IN 5515/5515 POM_5V_GPU 3483/3483 POM_5V_CPU 165/165
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@307,3%@307,1%@307,2%@307] EMC_FREQ 12%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@28.75C POM_5V_IN 5524/5519 POM_5V_GPU 3442/3462 POM_5V_CPU 207/186
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@307,4%@307,4%@307,6%@307] EMC_FREQ 14%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@28.75C POM_5V_IN 5083/5374 POM_5V_GPU 3239/3388 POM_5V_CPU 166/179
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,26%@102,6%@102,4%@102] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@29C POM_5V_IN 5083/5301 POM_5V_GPU 3120/3321 POM_5V_CPU 208/186
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,29%@204,4%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37C thermal@29.25C POM_5V_IN 5007/5242 POM_5V_GPU 3041/3265 POM_5V_CPU 208/190
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,28%@102,4%@102,7%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 4965/5196 POM_5V_GPU 2958/3213 POM_5V_CPU 166/186
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,25%@204,6%@307,7%@307] EMC_FREQ 18%@1600 GR3D_FREQ 93%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5041/5174 POM_5V_GPU 3083/3195 POM_5V_CPU 166/183
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,18%@102,4%@204,6%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5083/5162 POM_5V_GPU 3161/3190 POM_5V_CPU 166/181
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,9%@204,1%@204,5%@204] EMC_FREQ 18%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5049/5150 POM_5V_GPU 3083/3178 POM_5V_CPU 166/179
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,3%@204,1%@204,7%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 4965/5131 POM_5V_GPU 3083/3169 POM_5V_CPU 166/178
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,5%@204,2%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 5049/5124 POM_5V_GPU 3124/3165 POM_5V_CPU 208/181
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,7%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 4965/5110 POM_5V_GPU 3078/3157 POM_5V_CPU 166/179
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,14%@307,16%@307,7%@307] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5324/5127 POM_5V_GPU 3322/3170 POM_5V_CPU 166/178
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,26%@204,4%@204,6%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5007/5118 POM_5V_GPU 3041/3161 POM_5V_CPU 166/177
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,17%@204,13%@204,7%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 4965/5108 POM_5V_GPU 3083/3156 POM_5V_CPU 166/177
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,27%@204,5%@204,6%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@28.75C POM_5V_IN 5291/5119 POM_5V_GPU 3124/3154 POM_5V_CPU 208/179
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,27%@102,4%@102,5%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5132/5120 POM_5V_GPU 3083/3149 POM_5V_CPU 166/178
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,28%@204,4%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5090/5118 POM_5V_GPU 3078/3145 POM_5V_CPU 166/177
RAM 1630/3964MB (lfb 86x4MB) SWAP 139/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,27%@204,6%@204,9%@204] EMC_FREQ 19%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5083/5116 POM_5V_GPU 3120/3144 POM_5V_CPU 208/179
