RAM 1635/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,11%@102,1%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@27.5C POM_5V_IN 5482/5482 POM_5V_GPU 3032/3032 POM_5V_CPU 166/166
RAM 1635/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,2%@204,20%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4889/5185 POM_5V_GPU 2670/2851 POM_5V_CPU 166/166
RAM 1635/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,22%@204,6%@204] EMC_FREQ 21%@1600 GR3D_FREQ 79%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@27.75C POM_5V_IN 5083/5151 POM_5V_GPU 2874/2858 POM_5V_CPU 166/166
RAM 1636/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,21%@102,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26.5C AO@37.5C thermal@27.75C POM_5V_IN 5366/5205 POM_5V_GPU 3115/2922 POM_5V_CPU 166/166
RAM 1635/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,4%@204,4%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 75%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@27.5C AO@36.5C thermal@27.75C POM_5V_IN 5007/5165 POM_5V_GPU 2791/2896 POM_5V_CPU 166/166
RAM 1635/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,2%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@37C thermal@27.75C POM_5V_IN 5049/5146 POM_5V_GPU 2912/2899 POM_5V_CPU 166/166
RAM 1636/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,19%@204,3%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 96%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@38C thermal@28C POM_5V_IN 5640/5216 POM_5V_GPU 3395/2969 POM_5V_CPU 165/165
RAM 1636/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,19%@204,3%@204,5%@204] EMC_FREQ 29%@1600 GR3D_FREQ 91%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5441/5244 POM_5V_GPU 2820/2951 POM_5V_CPU 207/171
RAM 1636/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,22%@204,3%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 4965/5213 POM_5V_GPU 2712/2924 POM_5V_CPU 166/170
RAM 1636/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,20%@102,4%@102,3%@102] EMC_FREQ 29%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28C POM_5V_IN 5408/5233 POM_5V_GPU 3151/2947 POM_5V_CPU 165/169
RAM 1636/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,22%@102,4%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5366/5245 POM_5V_GPU 2953/2947 POM_5V_CPU 166/169
