RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,9%@307,3%@307,4%@307] EMC_FREQ 9%@1600 GR3D_FREQ 71%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@37.5C thermal@27.75C POM_5V_IN 5283/5283 POM_5V_GPU 3317/3317 POM_5V_CPU 124/124
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,5%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@27.75C POM_5V_IN 5944/5613 POM_5V_GPU 3915/3616 POM_5V_CPU 123/123
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,10%@102,2%@102,1%@102] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@36C thermal@28.5C POM_5V_IN 5208/5478 POM_5V_GPU 2999/3410 POM_5V_CPU 124/123
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,12%@204,2%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.75C POM_5V_IN 5714/5537 POM_5V_GPU 3602/3458 POM_5V_CPU 165/134
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,9%@102,3%@102,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28.5C POM_5V_IN 6026/5635 POM_5V_GPU 3991/3564 POM_5V_CPU 123/131
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,12%@307,2%@307,6%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28C POM_5V_IN 4965/5523 POM_5V_GPU 3078/3483 POM_5V_CPU 124/130
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,9%@102,7%@102,1%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28C POM_5V_IN 5870/5572 POM_5V_GPU 3839/3534 POM_5V_CPU 123/129
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,9%@102,4%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28.75C POM_5V_IN 4931/5492 POM_5V_GPU 2920/3457 POM_5V_CPU 166/134
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@102,2%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27C AO@38.5C thermal@29C POM_5V_IN 5714/5517 POM_5V_GPU 3756/3490 POM_5V_CPU 123/132
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,4%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 6036/5569 POM_5V_GPU 3720/3513 POM_5V_CPU 124/131
RAM 1686/3964MB (lfb 69x4MB) SWAP 142/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,12%@204,2%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 64%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 5399/5553 POM_5V_GPU 3442/3507 POM_5V_CPU 124/131
