RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@403,9%@403,2%@403,2%@403] EMC_FREQ 12%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@27C POM_5V_IN 5788/5788 POM_5V_GPU 3137/3137 POM_5V_CPU 123/123
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,9%@307,2%@307,1%@307] EMC_FREQ 17%@1600 GR3D_FREQ 63%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@29.25C POM_5V_IN 5441/5614 POM_5V_GPU 2824/2980 POM_5V_CPU 124/123
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,10%@307,2%@307,0%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29C POM_5V_IN 5482/5570 POM_5V_GPU 2778/2913 POM_5V_CPU 165/137
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,7%@204,5%@204,0%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@29.25C POM_5V_IN 5598/5577 POM_5V_GPU 2778/2879 POM_5V_CPU 165/144
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,8%@102,2%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@37C thermal@29.25C POM_5V_IN 5524/5566 POM_5V_GPU 2778/2859 POM_5V_CPU 124/140
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,10%@307,4%@307,3%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5838/5611 POM_5V_GPU 2935/2871 POM_5V_CPU 165/144
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,8%@307,8%@307,2%@307] EMC_FREQ 27%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@28C AO@37.5C thermal@28.75C POM_5V_IN 5524/5599 POM_5V_GPU 2778/2858 POM_5V_CPU 165/147
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,12%@204,7%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29.25C POM_5V_IN 5324/5564 POM_5V_GPU 2787/2849 POM_5V_CPU 166/149
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,7%@204,1%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36C thermal@29.25C POM_5V_IN 5324/5538 POM_5V_GPU 2787/2842 POM_5V_CPU 124/146
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,2%@102,3%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@28C AO@36.5C thermal@29.25C POM_5V_IN 5607/5545 POM_5V_GPU 2985/2856 POM_5V_CPU 124/144
RAM 1766/3964MB (lfb 80x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,8%@204,3%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29.25C POM_5V_IN 5249/5518 POM_5V_GPU 2666/2839 POM_5V_CPU 124/142
