RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,11%@518,3%@518,2%@518] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28C POM_5V_IN 7215/7215 POM_5V_GPU 4321/4321 POM_5V_CPU 163/163
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,8%@204,4%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 6870/7042 POM_5V_GPU 4164/4242 POM_5V_CPU 122/142
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,13%@204,0%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@36C thermal@28.25C POM_5V_IN 5166/6417 POM_5V_GPU 2741/3742 POM_5V_CPU 165/150
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,10%@102,5%@102,3%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@27C POM_5V_IN 7175/6606 POM_5V_GPU 4470/3924 POM_5V_CPU 162/153
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,9%@204,3%@204,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28C POM_5V_IN 6604/6606 POM_5V_GPU 4007/3940 POM_5V_CPU 163/155
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,13%@102,1%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@28.5C POM_5V_IN 5681/6451 POM_5V_GPU 2944/3774 POM_5V_CPU 124/149
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,7%@204,6%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@31.5C PMIC@50C GPU@27C AO@38.5C thermal@29C POM_5V_IN 7134/6549 POM_5V_GPU 4436/3869 POM_5V_CPU 122/145
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,6%@204,8%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@26C AO@38C thermal@28.25C POM_5V_IN 5861/6463 POM_5V_GPU 3750/3854 POM_5V_CPU 123/143
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,4%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 5953/6406 POM_5V_GPU 3519/3816 POM_5V_CPU 124/140
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,3%@102,5%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@27.5C POM_5V_IN 6645/6430 POM_5V_GPU 4341/3869 POM_5V_CPU 122/139
RAM 1768/3964MB (lfb 73x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,7%@102,6%@102,6%@102] EMC_FREQ 30%@1600 GR3D_FREQ 61%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@38C thermal@28.5C POM_5V_IN 5598/6354 POM_5V_GPU 3431/3829 POM_5V_CPU 124/137
