RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,0%@307,9%@307,2%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6409/6409 POM_5V_GPU 4218/4218 POM_5V_CPU 164/164
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,14%@204,8%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@31.25C POM_5V_IN 5820/6114 POM_5V_GPU 3338/3778 POM_5V_CPU 164/164
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,13%@102,12%@102,3%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@31.25C POM_5V_IN 6666/6298 POM_5V_GPU 4124/3893 POM_5V_CPU 122/150
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,14%@204,11%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@39C thermal@31.25C POM_5V_IN 5041/5984 POM_5V_GPU 2699/3594 POM_5V_CPU 166/154
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,14%@102,7%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 6635/6114 POM_5V_GPU 4048/3685 POM_5V_CPU 122/147
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,12%@102,3%@102,3%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@31.25C POM_5V_IN 5755/6054 POM_5V_GPU 3064/3581 POM_5V_CPU 124/143
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,14%@204,4%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 6512/6119 POM_5V_GPU 4007/3642 POM_5V_CPU 163/146
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,5%@102,6%@102,3%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31.5C POM_5V_IN 6026/6108 POM_5V_GPU 3343/3605 POM_5V_CPU 124/143
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,9%@102,3%@102,3%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.5C POM_5V_IN 6440/6144 POM_5V_GPU 3815/3628 POM_5V_CPU 164/145
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,6%@102,4%@102,4%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.5C POM_5V_IN 6553/6185 POM_5V_GPU 4266/3692 POM_5V_CPU 123/143
RAM 1749/3964MB (lfb 44x4MB) SWAP 226/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@102,5%@102,1%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5746/6145 POM_5V_GPU 3596/3683 POM_5V_CPU 165/145
