RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,5%@307,5%@307,17%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@29.75C POM_5V_IN 6717/6717 POM_5V_GPU 3850/3850 POM_5V_CPU 164/164
RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,5%@204,1%@204,7%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@42C thermal@32C POM_5V_IN 6368/5966 POM_5V_GPU 4177/3653 POM_5V_CPU 122/137
RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,5%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@41.5C thermal@31.5C POM_5V_IN 6553/6011 POM_5V_GPU 4294/3703 POM_5V_CPU 122/135
RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,4%@204,5%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 4443/5899 POM_5V_GPU 2385/3608 POM_5V_CPU 167/138
RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,6%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31C POM_5V_IN 6017/5907 POM_5V_GPU 3750/3618 POM_5V_CPU 123/137
RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,5%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6481/5943 POM_5V_GPU 4259/3658 POM_5V_CPU 122/136
RAM 1793/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,2%@102,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41C thermal@31.75C POM_5V_IN 6594/5981 POM_5V_GPU 4341/3698 POM_5V_CPU 123/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,6%@102,3%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@30C AO@39C thermal@31C POM_5V_IN 4443/5895 POM_5V_GPU 2427/3627 POM_5V_CPU 166/137
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,4%@102,6%@102,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6058/5904 POM_5V_GPU 3744/3634 POM_5V_CPU 164/138
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,3%@102,1%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6440/5931 POM_5V_GPU 4218/3663 POM_5V_CPU 122/137
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@204,5%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31.5C POM_5V_IN 6553/5960 POM_5V_GPU 4294/3693 POM_5V_CPU 122/136
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@204,2%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@30C AO@38.5C thermal@32.25C POM_5V_IN 4764/5906 POM_5V_GPU 2511/3639 POM_5V_CPU 125/136
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,4%@102,3%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6017/5911 POM_5V_GPU 3827/3647 POM_5V_CPU 123/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,5%@204,4%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@42C thermal@31.25C POM_5V_IN 6327/5928 POM_5V_GPU 4143/3668 POM_5V_CPU 123/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,5%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6594/5955 POM_5V_GPU 4334/3694 POM_5V_CPU 163/136
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,3%@102,5%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30.5C AO@39C thermal@32.5C POM_5V_IN 4527/5900 POM_5V_GPU 2385/3644 POM_5V_CPU 125/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,4%@102,6%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 6017/5904 POM_5V_GPU 3785/3649 POM_5V_CPU 123/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,2%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@31.75C POM_5V_IN 6481/5925 POM_5V_GPU 4253/3671 POM_5V_CPU 163/136
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,2%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.75C POM_5V_IN 6594/5948 POM_5V_GPU 4334/3694 POM_5V_CPU 122/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,1%@102,3%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30C AO@39C thermal@32.25C POM_5V_IN 4366/5895 POM_5V_GPU 2347/3649 POM_5V_CPU 125/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,7%@204,1%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@42C thermal@32C POM_5V_IN 6017/5899 POM_5V_GPU 3827/3654 POM_5V_CPU 123/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,3%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6440/5916 POM_5V_GPU 4177/3671 POM_5V_CPU 163/136
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,3%@102,6%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.25C POM_5V_IN 6553/5935 POM_5V_GPU 4334/3691 POM_5V_CPU 122/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@102,1%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@31.75C POM_5V_IN 4653/5897 POM_5V_GPU 2469/3655 POM_5V_CPU 125/135
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,3%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.75C POM_5V_IN 5976/5900 POM_5V_GPU 3827/3660 POM_5V_CPU 123/134
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,5%@204,4%@204,8%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6286/5910 POM_5V_GPU 4143/3673 POM_5V_CPU 123/134
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,2%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@32.5C POM_5V_IN 6481/5926 POM_5V_GPU 4253/3689 POM_5V_CPU 122/134
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,2%@102,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@32.25C POM_5V_IN 4569/5890 POM_5V_GPU 2469/3657 POM_5V_CPU 125/134
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@204,1%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42C thermal@32.5C POM_5V_IN 6058/5894 POM_5V_GPU 3791/3660 POM_5V_CPU 123/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,8%@204,4%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.25C POM_5V_IN 6317/5905 POM_5V_GPU 4136/3672 POM_5V_CPU 122/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,4%@204,3%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@31.75C POM_5V_IN 6512/5920 POM_5V_GPU 4294/3687 POM_5V_CPU 122/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,2%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@32.75C POM_5V_IN 4764/5892 POM_5V_GPU 2511/3659 POM_5V_CPU 125/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,5%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.25C POM_5V_IN 5903/5892 POM_5V_GPU 3785/3662 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,0%@102,1%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@32.25C POM_5V_IN 6327/5902 POM_5V_GPU 4102/3672 POM_5V_CPU 163/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,5%@102,3%@102,10%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6481/5915 POM_5V_GPU 4259/3685 POM_5V_CPU 122/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,6%@204,2%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@30.5C AO@39C thermal@32.25C POM_5V_IN 4889/5893 POM_5V_GPU 2591/3661 POM_5V_CPU 125/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,5%@204,2%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 5746/5890 POM_5V_GPU 3627/3661 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,6%@204,1%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6440/5901 POM_5V_GPU 4143/3671 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,0%@204,7%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6481/5913 POM_5V_GPU 4177/3681 POM_5V_CPU 122/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,1%@102,8%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@32.5C PMIC@50C GPU@31C AO@39.5C thermal@32C POM_5V_IN 4806/5891 POM_5V_GPU 2511/3658 POM_5V_CPU 167/133
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,7%@204,1%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 5903/5891 POM_5V_GPU 3744/3659 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,1%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 6409/5901 POM_5V_GPU 4102/3668 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,4%@204,4%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@32.5C POM_5V_IN 6522/5913 POM_5V_GPU 4184/3677 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,3%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@32.5C PMIC@50C GPU@31C AO@39.5C thermal@33C POM_5V_IN 5083/5897 POM_5V_GPU 2795/3661 POM_5V_CPU 125/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,4%@102,1%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 5746/5895 POM_5V_GPU 3632/3661 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@204,4%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@32.25C POM_5V_IN 6440/5904 POM_5V_GPU 4177/3670 POM_5V_CPU 123/132
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,0%@204,8%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33C POM_5V_IN 6594/5916 POM_5V_GPU 4259/3680 POM_5V_CPU 123/131
RAM 1792/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,7%@102,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31.5C AO@40C thermal@33C POM_5V_IN 5241/5905 POM_5V_GPU 2912/3667 POM_5V_CPU 124/131
RAM 1796/3964MB (lfb 43x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@1479,2%@1479,6%@1479,1%@1479] EMC_FREQ 28%@1600 GR3D_FREQ 0%@921 APE 25 PLL@28C CPU@31.5C PMIC@50C GPU@30C AO@38C thermal@31.25C POM_5V_IN 3595/5866 POM_5V_GPU 1438/3629 POM_5V_CPU 380/135
