RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,5%@403,2%@403,1%@403] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5441/5441 POM_5V_GPU 3364/3364 POM_5V_CPU 124/124
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@102,2%@102,1%@102] EMC_FREQ 15%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30.25C POM_5V_IN 5482/5461 POM_5V_GPU 3561/3462 POM_5V_CPU 124/124
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,8%@102,2%@102,2%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 5631/5518 POM_5V_GPU 3679/3534 POM_5V_CPU 165/137
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,8%@307,4%@307,2%@307] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@29.5C POM_5V_IN 5672/5556 POM_5V_GPU 3679/3570 POM_5V_CPU 124/134
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,8%@204,3%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39.5C thermal@30.25C POM_5V_IN 5788/5602 POM_5V_GPU 3715/3599 POM_5V_CPU 206/148
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,2%@102,0%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 5714/5621 POM_5V_GPU 3720/3619 POM_5V_CPU 165/151
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,4%@204,5%@204,4%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 5838/5652 POM_5V_GPU 3720/3634 POM_5V_CPU 124/147
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,3%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.5C POM_5V_IN 5797/5670 POM_5V_GPU 3679/3639 POM_5V_CPU 165/149
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,5%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.5C POM_5V_IN 5755/5679 POM_5V_GPU 3685/3644 POM_5V_CPU 124/146
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,2%@102,5%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@29.75C POM_5V_IN 5870/5698 POM_5V_GPU 3880/3668 POM_5V_CPU 123/144
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,5%@102,2%@102,4%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@29.75C POM_5V_IN 6026/5728 POM_5V_GPU 3921/3691 POM_5V_CPU 123/142
RAM 1723/3964MB (lfb 84x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,8%@102,4%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@30.75C POM_5V_IN 5953/5747 POM_5V_GPU 3839/3703 POM_5V_CPU 123/140
