RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,11%@307,5%@307,1%@307] EMC_FREQ 9%@1600 GR3D_FREQ 77%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@26.5C AO@36.5C thermal@25.75C POM_5V_IN 5132/5132 POM_5V_GPU 2787/2787 POM_5V_CPU 166/166
RAM 1700/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,11%@204,2%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@27.75C POM_5V_IN 5408/5270 POM_5V_GPU 3203/2995 POM_5V_CPU 124/145
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,5%@307,2%@307,2%@307] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 6192/5577 POM_5V_GPU 3668/3219 POM_5V_CPU 165/151
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,2%@102,3%@102,10%@102] EMC_FREQ 17%@1600 GR3D_FREQ 59%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@27C AO@37C thermal@28C POM_5V_IN 5524/5564 POM_5V_GPU 3151/3202 POM_5V_CPU 124/144
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,11%@204,4%@204,4%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@27.5C AO@36C thermal@28C POM_5V_IN 5291/5509 POM_5V_GPU 2745/3110 POM_5V_CPU 124/140
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,13%@102,5%@102,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@28.25C POM_5V_IN 6223/5628 POM_5V_GPU 3709/3210 POM_5V_CPU 123/137
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,11%@102,6%@102,3%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 6026/5685 POM_5V_GPU 3627/3270 POM_5V_CPU 165/141
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,13%@102,9%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 78%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@38C thermal@28C POM_5V_IN 5598/5674 POM_5V_GPU 3151/3255 POM_5V_CPU 165/144
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,8%@102,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@27.5C AO@36.5C thermal@28C POM_5V_IN 4771/5573 POM_5V_GPU 2720/3195 POM_5V_CPU 125/142
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,5%@204,1%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 5764/5592 POM_5V_GPU 3566/3232 POM_5V_CPU 124/140
RAM 1701/3964MB (lfb 113x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,5%@102,6%@102,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28.5C POM_5V_IN 5524/5586 POM_5V_GPU 3561/3262 POM_5V_CPU 124/139
