RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@403,3%@403,3%@403,0%@403] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29.25C POM_5V_IN 5441/5441 POM_5V_GPU 3027/3027 POM_5V_CPU 165/165
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,2%@204,2%@204,0%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5524/5482 POM_5V_GPU 2949/2988 POM_5V_CPU 124/144
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,6%@204,2%@204,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5797/5587 POM_5V_GPU 3426/3134 POM_5V_CPU 165/151
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,4%@204,6%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5241/5500 POM_5V_GPU 2907/3077 POM_5V_CPU 124/144
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,1%@204,3%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.5C POM_5V_IN 5640/5528 POM_5V_GPU 3271/3116 POM_5V_CPU 165/148
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,2%@102,2%@102,3%@102] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5838/5580 POM_5V_GPU 3354/3155 POM_5V_CPU 165/151
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,2%@204,4%@204,4%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5399/5554 POM_5V_GPU 2985/3131 POM_5V_CPU 165/153
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,6%@204,5%@204,6%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 6026/5613 POM_5V_GPU 3467/3173 POM_5V_CPU 165/154
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,5%@102,4%@102,1%@102] EMC_FREQ 35%@1600 GR3D_FREQ 69%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5755/5629 POM_5V_GPU 3431/3201 POM_5V_CPU 165/155
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,6%@102,1%@204,2%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29.5C POM_5V_IN 5441/5610 POM_5V_GPU 2828/3164 POM_5V_CPU 124/152
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,2%@204,2%@204,5%@204] EMC_FREQ 36%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5755/5623 POM_5V_GPU 3472/3192 POM_5V_CPU 165/153
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,3%@204,5%@204,2%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 5755/5634 POM_5V_GPU 3105/3185 POM_5V_CPU 165/154
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,3%@102,3%@102,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5797/5646 POM_5V_GPU 3431/3204 POM_5V_CPU 165/155
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,4%@204,2%@204,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29.5C POM_5V_IN 5482/5635 POM_5V_GPU 3151/3200 POM_5V_CPU 165/156
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,2%@204,2%@204,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37C thermal@29.5C POM_5V_IN 5681/5638 POM_5V_GPU 3068/3191 POM_5V_CPU 165/156
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,3%@204,2%@204,5%@204] EMC_FREQ 36%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5482/5628 POM_5V_GPU 3105/3186 POM_5V_CPU 165/157
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,10%@102,3%@102,3%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5640/5629 POM_5V_GPU 2944/3171 POM_5V_CPU 165/157
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,14%@102,6%@102,9%@102] EMC_FREQ 36%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.25C POM_5V_IN 5838/5640 POM_5V_GPU 3472/3188 POM_5V_CPU 165/158
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,10%@102,8%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28.5C AO@37.5C thermal@29.5C POM_5V_IN 5714/5644 POM_5V_GPU 3147/3186 POM_5V_CPU 124/156
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,16%@204,1%@204,6%@204] EMC_FREQ 36%@1600 GR3D_FREQ 88%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 5755/5650 POM_5V_GPU 3384/3196 POM_5V_CPU 165/156
RAM 1658/3964MB (lfb 82x4MB) SWAP 153/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,14%@204,3%@204,5%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@37C thermal@29.75C POM_5V_IN 5598/5647 POM_5V_GPU 3027/3188 POM_5V_CPU 124/155
