RAM 1625/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,21%@102,5%@102,3%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36.5C thermal@27.25C POM_5V_IN 5124/5124 POM_5V_GPU 2745/2745 POM_5V_CPU 166/166
RAM 1625/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,10%@102,5%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@36C thermal@28C POM_5V_IN 4965/5044 POM_5V_GPU 2666/2705 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@307,6%@307,3%@307,4%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 5049/5046 POM_5V_GPU 2704/2705 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,10%@204,13%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 5090/5057 POM_5V_GPU 2749/2716 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,25%@204,3%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 5090/5063 POM_5V_GPU 2704/2713 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,26%@204,2%@204,2%@204] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.25C POM_5V_IN 5166/5080 POM_5V_GPU 2912/2746 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,29%@307,3%@307,3%@307] EMC_FREQ 33%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 5124/5086 POM_5V_GPU 2828/2758 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,25%@307,1%@307,5%@307] EMC_FREQ 34%@1600 GR3D_FREQ 81%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.25C POM_5V_IN 5083/5086 POM_5V_GPU 2787/2761 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,3%@204,4%@204] EMC_FREQ 35%@1600 GR3D_FREQ 64%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@37.5C thermal@28.25C POM_5V_IN 5124/5090 POM_5V_GPU 2787/2764 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,27%@204,5%@204,5%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 4882/5069 POM_5V_GPU 2587/2746 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,26%@204,5%@204,1%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@37C thermal@28C POM_5V_IN 5049/5067 POM_5V_GPU 2704/2743 POM_5V_CPU 166/166
RAM 1626/3964MB (lfb 111x4MB) SWAP 213/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,27%@204,4%@204,4%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 5041/5065 POM_5V_GPU 2745/2743 POM_5V_CPU 166/166
