RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@1479,7%@1479,1%@1479,6%@1479] EMC_FREQ 12%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@27.5C AO@39.5C thermal@29.5C POM_5V_IN 5985/5985 POM_5V_GPU 3426/3426 POM_5V_CPU 206/206
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,16%@204,2%@204,13%@204] EMC_FREQ 17%@1600 GR3D_FREQ 92%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 5870/5927 POM_5V_GPU 3426/3426 POM_5V_CPU 165/185
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,16%@307,9%@307,11%@307] EMC_FREQ 21%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 6255/6036 POM_5V_GPU 3497/3449 POM_5V_CPU 370/247
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,12%@403,3%@403,14%@403] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5441/5887 POM_5V_GPU 3027/3344 POM_5V_CPU 165/226
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,12%@102,6%@102,13%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@30.75C POM_5V_IN 5408/5791 POM_5V_GPU 2865/3248 POM_5V_CPU 124/206
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,13%@102,5%@102,14%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@30.75C POM_5V_IN 5482/5740 POM_5V_GPU 2944/3197 POM_5V_CPU 165/199
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,11%@204,2%@204,12%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30.75C POM_5V_IN 5366/5686 POM_5V_GPU 3041/3175 POM_5V_CPU 124/188
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,3%@102,0%@102,4%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@30.25C POM_5V_IN 5366/5646 POM_5V_GPU 2999/3153 POM_5V_CPU 166/185
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,6%@204,8%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.5C POM_5V_IN 5449/5624 POM_5V_GPU 3083/3145 POM_5V_CPU 124/178
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,3%@204,0%@204,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5524/5614 POM_5V_GPU 3161/3146 POM_5V_CPU 124/173
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,7%@102,4%@102,2%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5524/5606 POM_5V_GPU 3203/3152 POM_5V_CPU 124/168
RAM 1749/3964MB (lfb 85x4MB) SWAP 27/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,5%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5607/5606 POM_5V_GPU 3244/3159 POM_5V_CPU 166/168
