RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,1%@204,1%@204,2%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 5903/5903 POM_5V_GPU 3880/3880 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@307,5%@307,3%@307,0%@403] EMC_FREQ 11%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 5358/5630 POM_5V_GPU 3483/3681 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,9%@204,4%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5590/5617 POM_5V_GPU 3643/3668 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,2%@204,4%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 5746/5649 POM_5V_GPU 3762/3692 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [23%@102,7%@102,3%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5241/5567 POM_5V_GPU 3322/3618 POM_5V_CPU 166/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,5%@204,2%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@31.25C POM_5V_IN 5441/5546 POM_5V_GPU 3483/3595 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,6%@204,2%@204,1%@204] EMC_FREQ 16%@1600 GR3D_FREQ 98%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5590/5552 POM_5V_GPU 3638/3601 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,13%@204,11%@204,6%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5829/5587 POM_5V_GPU 3844/3631 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,11%@307,12%@307,1%@307] EMC_FREQ 16%@1600 GR3D_FREQ 89%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 5358/5561 POM_5V_GPU 3442/3610 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@307,9%@307,5%@307,4%@307] EMC_FREQ 16%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31.25C POM_5V_IN 5631/5568 POM_5V_GPU 3638/3613 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,5%@204,4%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41.5C thermal@31.25C POM_5V_IN 5788/5588 POM_5V_GPU 3797/3630 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,2%@204,3%@204,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31.25C POM_5V_IN 5283/5563 POM_5V_GPU 3359/3607 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,7%@204,3%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 5548/5562 POM_5V_GPU 3643/3610 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,4%@204,3%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@31.5C POM_5V_IN 5705/5572 POM_5V_GPU 3720/3618 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,4%@204,2%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 93%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5200/5547 POM_5V_GPU 3322/3598 POM_5V_CPU 166/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@307,4%@204,6%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 5474/5542 POM_5V_GPU 3519/3593 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,4%@102,2%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@31.25C POM_5V_IN 5705/5552 POM_5V_GPU 3720/3600 POM_5V_CPU 165/165
RAM 1652/3964MB (lfb 110x4MB) SWAP 249/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,5%@204,5%@204,6%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5714/5561 POM_5V_GPU 3566/3598 POM_5V_CPU 165/165
