RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,7%@204,8%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@27.5C POM_5V_IN 6829/6829 POM_5V_GPU 4164/4164 POM_5V_CPU 122/122
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,7%@307,11%@307,7%@307] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.75C POM_5V_IN 6911/6870 POM_5V_GPU 4007/4085 POM_5V_CPU 163/142
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,13%@102,5%@102] EMC_FREQ 22%@1600 GR3D_FREQ 82%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@29C POM_5V_IN 5829/6523 POM_5V_GPU 3266/3812 POM_5V_CPU 165/150
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,11%@204,3%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@28.25C POM_5V_IN 6870/6609 POM_5V_GPU 4246/3920 POM_5V_CPU 163/153
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,9%@102,3%@102,6%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@27.25C POM_5V_IN 6922/6672 POM_5V_GPU 3932/3923 POM_5V_CPU 123/147
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,4%@307,3%@307,3%@307] EMC_FREQ 27%@1600 GR3D_FREQ 60%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5515/6479 POM_5V_GPU 3142/3792 POM_5V_CPU 165/150
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,8%@102,4%@102,7%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27.5C AO@39C thermal@29C POM_5V_IN 6911/6541 POM_5V_GPU 4246/3857 POM_5V_CPU 163/152
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,6%@204,5%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 6574/6545 POM_5V_GPU 3697/3837 POM_5V_CPU 123/148
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,8%@307,3%@307,5%@307] EMC_FREQ 28%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@37.5C thermal@28.75C POM_5V_IN 5366/6414 POM_5V_GPU 3198/3766 POM_5V_CPU 124/145
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,0%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27.5C AO@39C thermal@28.25C POM_5V_IN 6450/6417 POM_5V_GPU 4225/3812 POM_5V_CPU 123/143
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,1%@102,5%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27C AO@36.5C thermal@27.5C POM_5V_IN 6192/6397 POM_5V_GPU 3596/3792 POM_5V_CPU 124/141
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,5%@102,3%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@29.5C POM_5V_IN 5714/6340 POM_5V_GPU 3591/3775 POM_5V_CPU 123/140
RAM 1823/3964MB (lfb 32x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,4%@102,3%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@29C POM_5V_IN 6450/6348 POM_5V_GPU 4225/3810 POM_5V_CPU 123/138
