RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,12%@204,14%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 6378/6378 POM_5V_GPU 3574/3574 POM_5V_CPU 123/123
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,18%@102,10%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@30.25C POM_5V_IN 6717/6547 POM_5V_GPU 4171/3872 POM_5V_CPU 122/122
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,10%@307,7%@307,3%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@37.5C thermal@30.5C POM_5V_IN 5083/6059 POM_5V_GPU 2583/3442 POM_5V_CPU 166/137
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,5%@102,3%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 6337/6128 POM_5V_GPU 4074/3600 POM_5V_CPU 123/133
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,4%@102,6%@102,0%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@37.5C thermal@30.25C POM_5V_IN 5953/6093 POM_5V_GPU 3390/3558 POM_5V_CPU 124/131
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,14%@102,8%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@40C thermal@30.25C POM_5V_IN 6491/6159 POM_5V_GPU 3856/3608 POM_5V_CPU 164/137
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,21%@204,1%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 6758/6245 POM_5V_GPU 4253/3700 POM_5V_CPU 163/140
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,9%@204,12%@204,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@39.5C thermal@30.25C POM_5V_IN 5714/6178 POM_5V_GPU 3431/3666 POM_5V_CPU 124/138
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,7%@102,6%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@30.25C POM_5V_IN 6296/6191 POM_5V_GPU 4149/3720 POM_5V_CPU 123/136
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,8%@102,5%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@30.25C POM_5V_IN 5482/6120 POM_5V_GPU 2782/3626 POM_5V_CPU 124/135
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@102,4%@102,3%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30C POM_5V_IN 6264/6133 POM_5V_GPU 4032/3663 POM_5V_CPU 123/134
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,0%@204,3%@204,6%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 6109/6131 POM_5V_GPU 3632/3660 POM_5V_CPU 123/133
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,10%@102,0%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@30C POM_5V_IN 5985/6120 POM_5V_GPU 3750/3667 POM_5V_CPU 123/132
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@204,4%@204,1%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30C POM_5V_IN 6378/6138 POM_5V_GPU 4190/3704 POM_5V_CPU 123/132
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,6%@307,2%@307,5%@307] EMC_FREQ 32%@1600 GR3D_FREQ 78%@921 APE 25 PLL@26C CPU@30C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5283/6081 POM_5V_GPU 2865/3648 POM_5V_CPU 124/131
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,7%@102,5%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@29.5C POM_5V_IN 6296/6095 POM_5V_GPU 4032/3672 POM_5V_CPU 164/133
RAM 1746/3964MB (lfb 92x4MB) SWAP 225/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,6%@102,3%@102,1%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@29.5C POM_5V_IN 6026/6091 POM_5V_GPU 3508/3663 POM_5V_CPU 124/132
