RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,1%@307,1%@307,3%@307] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@28C AO@37C thermal@28.75C POM_5V_IN 5083/5083 POM_5V_GPU 3161/3161 POM_5V_CPU 166/166
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,3%@204,1%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@37C thermal@28.75C POM_5V_IN 5166/5124 POM_5V_GPU 3078/3119 POM_5V_CPU 166/166
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,2%@204,5%@204,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5640/5296 POM_5V_GPU 3400/3213 POM_5V_CPU 124/152
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,3%@102,5%@102,0%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5870/5439 POM_5V_GPU 3839/3369 POM_5V_CPU 165/155
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,3%@204,4%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@29C POM_5V_IN 5985/5548 POM_5V_GPU 3797/3455 POM_5V_CPU 165/157
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,6%@102,2%@102,7%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.25C POM_5V_IN 5912/5609 POM_5V_GPU 3720/3499 POM_5V_CPU 165/158
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,4%@204,0%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 5723/5625 POM_5V_GPU 3561/3508 POM_5V_CPU 124/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,1%@204,1%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 5557/5617 POM_5V_GPU 3525/3510 POM_5V_CPU 165/155
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@307,3%@307,8%@307,3%@307] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@28C AO@37.5C thermal@28.75C POM_5V_IN 5049/5553 POM_5V_GPU 3041/3458 POM_5V_CPU 166/156
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,3%@102,0%@102,5%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5921/5590 POM_5V_GPU 3602/3472 POM_5V_CPU 124/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,1%@204,2%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29C POM_5V_IN 5829/5612 POM_5V_GPU 3797/3501 POM_5V_CPU 165/154
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,7%@102,2%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39.5C thermal@28.75C POM_5V_IN 5838/5631 POM_5V_GPU 3720/3520 POM_5V_CPU 124/151
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,4%@204,3%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@28.75C POM_5V_IN 5640/5631 POM_5V_GPU 3602/3526 POM_5V_CPU 165/152
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,7%@204,10%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 66%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5879/5649 POM_5V_GPU 3384/3516 POM_5V_CPU 165/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,8%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 5912/5666 POM_5V_GPU 3756/3532 POM_5V_CPU 123/151
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,7%@204,4%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 5829/5677 POM_5V_GPU 3720/3543 POM_5V_CPU 165/152
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,16%@102,5%@102,3%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 5681/5677 POM_5V_GPU 3602/3547 POM_5V_CPU 165/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,9%@204,6%@204] EMC_FREQ 22%@1600 GR3D_FREQ 66%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5482/5666 POM_5V_GPU 3400/3539 POM_5V_CPU 165/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,12%@204,8%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5007/5631 POM_5V_GPU 3041/3512 POM_5V_CPU 166/154
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,19%@204,9%@204,4%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5879/5644 POM_5V_GPU 3271/3500 POM_5V_CPU 165/154
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,17%@204,12%@204,6%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@29.5C POM_5V_IN 6296/5675 POM_5V_GPU 3821/3516 POM_5V_CPU 123/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,11%@204,11%@204,8%@204] EMC_FREQ 22%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5524/5668 POM_5V_GPU 3442/3512 POM_5V_CPU 165/153
RAM 1712/3964MB (lfb 81x4MB) SWAP 21/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,8%@204,11%@204,9%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5083/5642 POM_5V_GPU 3120/3495 POM_5V_CPU 166/154
