RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,12%@307,9%@307,4%@307] EMC_FREQ 11%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23C CPU@29C PMIC@50C GPU@25.5C AO@36C thermal@27.25C POM_5V_IN 5797/5797 POM_5V_GPU 3224/3224 POM_5V_CPU 247/247
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,28%@204,5%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 82%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@36C thermal@27.5C POM_5V_IN 6068/5932 POM_5V_GPU 3266/3245 POM_5V_CPU 206/226
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,31%@204,4%@204,4%@204] EMC_FREQ 20%@1600 GR3D_FREQ 95%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@36.5C thermal@27.5C POM_5V_IN 5870/5911 POM_5V_GPU 3302/3264 POM_5V_CPU 206/219
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,27%@204,5%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@27.25C POM_5V_IN 6150/5971 POM_5V_GPU 3426/3304 POM_5V_CPU 206/216
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,32%@307,1%@307,5%@307] EMC_FREQ 24%@1600 GR3D_FREQ 80%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36.5C thermal@27.5C POM_5V_IN 5358/5848 POM_5V_GPU 3234/3290 POM_5V_CPU 248/222
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [33%@307,5%@307,5%@307,5%@307] EMC_FREQ 25%@1600 GR3D_FREQ 78%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26C AO@36.5C thermal@27.5C POM_5V_IN 5755/5833 POM_5V_GPU 3436/3314 POM_5V_CPU 207/220
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,3%@307,6%@307,1%@307] EMC_FREQ 25%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@27.5C POM_5V_IN 5441/5777 POM_5V_GPU 3317/3315 POM_5V_CPU 207/218
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,6%@204,3%@204,3%@204] EMC_FREQ 26%@1600 GR3D_FREQ 80%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26C AO@37C thermal@27.75C POM_5V_IN 5399/5729 POM_5V_GPU 3276/3310 POM_5V_CPU 207/216
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@204,5%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 81%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26C AO@37C thermal@27.75C POM_5V_IN 5366/5689 POM_5V_GPU 3276/3306 POM_5V_CPU 165/211
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,4%@204,3%@204,5%@204] EMC_FREQ 26%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@27.75C POM_5V_IN 5449/5665 POM_5V_GPU 3193/3295 POM_5V_CPU 207/210
RAM 1624/3964MB (lfb 88x4MB) SWAP 154/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,3%@204,3%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@36C thermal@28C POM_5V_IN 5764/5674 POM_5V_GPU 3317/3297 POM_5V_CPU 166/206
