RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@403,2%@403,2%@403,0%@403] EMC_FREQ 10%@1600 GR3D_FREQ 73%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37.5C thermal@28.25C POM_5V_IN 5524/5524 POM_5V_GPU 3436/3436 POM_5V_CPU 165/165
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@403,5%@403,1%@403,1%@403] EMC_FREQ 15%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26C AO@36.5C thermal@28C POM_5V_IN 5283/5403 POM_5V_GPU 3156/3296 POM_5V_CPU 124/144
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,6%@102,1%@102,0%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.75C POM_5V_IN 5953/5586 POM_5V_GPU 3307/3299 POM_5V_CPU 289/192
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,11%@204,13%@204,7%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.75C POM_5V_IN 6223/5745 POM_5V_GPU 3585/3371 POM_5V_CPU 123/175
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,15%@102,13%@102,5%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@26.5C AO@37.5C thermal@28.5C POM_5V_IN 5953/5787 POM_5V_GPU 3962/3489 POM_5V_CPU 124/165
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,16%@204,4%@204,1%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28C POM_5V_IN 5953/5814 POM_5V_GPU 3927/3562 POM_5V_CPU 124/158
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,2%@102,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27C AO@38.5C thermal@28.75C POM_5V_IN 5985/5839 POM_5V_GPU 3921/3613 POM_5V_CPU 165/159
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,3%@204,1%@204,8%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.75C POM_5V_IN 5953/5853 POM_5V_GPU 3844/3642 POM_5V_CPU 124/154
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,2%@204,0%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28.75C POM_5V_IN 5838/5851 POM_5V_GPU 3803/3660 POM_5V_CPU 124/151
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,3%@204,6%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@28.25C POM_5V_IN 5755/5842 POM_5V_GPU 3762/3670 POM_5V_CPU 124/148
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,9%@307,1%@307,2%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27C AO@38C thermal@29C POM_5V_IN 5755/5834 POM_5V_GPU 3679/3671 POM_5V_CPU 165/150
RAM 1643/3964MB (lfb 144x4MB) SWAP 203/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,5%@204,6%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.75C POM_5V_IN 5681/5821 POM_5V_GPU 3643/3668 POM_5V_CPU 124/147
