RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,17%@518,1%@518,3%@518] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5953/5953 POM_5V_GPU 3384/3384 POM_5V_CPU 247/247
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,25%@204,7%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 80%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 6378/6165 POM_5V_GPU 3292/3338 POM_5V_CPU 205/226
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,23%@307,8%@307,6%@307] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 6213/6181 POM_5V_GPU 3328/3334 POM_5V_CPU 205/219
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,30%@204,5%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5631/6043 POM_5V_GPU 3229/3308 POM_5V_CPU 206/215
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,3%@204,5%@204,3%@307] EMC_FREQ 33%@1600 GR3D_FREQ 96%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29.25C POM_5V_IN 5985/6032 POM_5V_GPU 3544/3355 POM_5V_CPU 206/213
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,3%@204,3%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 81%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29.25C POM_5V_IN 6026/6031 POM_5V_GPU 3384/3360 POM_5V_CPU 206/212
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@307,3%@307,4%@307,5%@307] EMC_FREQ 35%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5870/6008 POM_5V_GPU 3384/3363 POM_5V_CPU 206/211
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@204,0%@204,6%@204] EMC_FREQ 36%@1600 GR3D_FREQ 81%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 6068/6015 POM_5V_GPU 3585/3391 POM_5V_CPU 206/210
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,0%@204,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@28.75C POM_5V_IN 5953/6008 POM_5V_GPU 3183/3368 POM_5V_CPU 206/210
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,4%@307,5%@307,2%@307] EMC_FREQ 37%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.5C POM_5V_IN 5829/5990 POM_5V_GPU 3426/3373 POM_5V_CPU 206/209
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,1%@204,5%@204] EMC_FREQ 37%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37C thermal@29.25C POM_5V_IN 5953/5987 POM_5V_GPU 3307/3367 POM_5V_CPU 207/209
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,1%@307,5%@102,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5640/5958 POM_5V_GPU 3147/3349 POM_5V_CPU 206/209
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,3%@204,5%@204,0%@307] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5640/5933 POM_5V_GPU 3188/3337 POM_5V_CPU 206/209
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,3%@204,0%@204,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 80%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 5985/5937 POM_5V_GPU 3384/3340 POM_5V_CPU 206/208
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,7%@204,4%@204,6%@204] EMC_FREQ 37%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5953/5938 POM_5V_GPU 3307/3338 POM_5V_CPU 207/208
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,5%@204,5%@204,0%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5879/5934 POM_5V_GPU 3229/3331 POM_5V_CPU 207/208
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,6%@307,7%@307,3%@307] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5829/5928 POM_5V_GPU 3426/3336 POM_5V_CPU 206/208
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,25%@204,5%@204,3%@204] EMC_FREQ 37%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5953/5929 POM_5V_GPU 3307/3335 POM_5V_CPU 207/208
RAM 1631/3964MB (lfb 80x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,28%@204,4%@204,3%@204] EMC_FREQ 37%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 6068/5937 POM_5V_GPU 3390/3338 POM_5V_CPU 206/208
