RAM 1631/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,1%@102,1%@102,3%@102] EMC_FREQ 15%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29C POM_5V_IN 6337/6337 POM_5V_GPU 3503/3503 POM_5V_CPU 205/205
RAM 1631/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@307,3%@307,1%@204,4%@204] EMC_FREQ 23%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 6378/6357 POM_5V_GPU 3862/3682 POM_5V_CPU 205/205
RAM 1631/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,2%@204,3%@204,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 6099/6271 POM_5V_GPU 3703/3689 POM_5V_CPU 164/191
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@102,5%@204,4%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5921/6183 POM_5V_GPU 3307/3593 POM_5V_CPU 206/195
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@102,4%@102,3%@102,3%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5838/6114 POM_5V_GPU 3266/3528 POM_5V_CPU 206/197
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,29%@204,3%@204,6%@204] EMC_FREQ 33%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 6141/6119 POM_5V_GPU 3668/3551 POM_5V_CPU 165/191
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,24%@204,4%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 87%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 6223/6133 POM_5V_GPU 3668/3568 POM_5V_CPU 165/188
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,2%@204,0%@204,6%@204] EMC_FREQ 35%@1600 GR3D_FREQ 66%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5829/6095 POM_5V_GPU 3550/3565 POM_5V_CPU 165/185
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@102,6%@102,2%@204,5%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5672/6048 POM_5V_GPU 3348/3541 POM_5V_CPU 165/182
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,7%@204,8%@204,4%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 6036/6047 POM_5V_GPU 3431/3530 POM_5V_CPU 165/181
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,6%@204,4%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 6026/6045 POM_5V_GPU 3703/3546 POM_5V_CPU 205/183
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,3%@204,4%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 5921/6035 POM_5V_GPU 3302/3525 POM_5V_CPU 206/185
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,1%@204,6%@204,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5944/6028 POM_5V_GPU 3544/3527 POM_5V_CPU 164/183
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,9%@307,7%@307,6%@307] EMC_FREQ 36%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5797/6011 POM_5V_GPU 3390/3517 POM_5V_CPU 206/185
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@102,4%@102,3%@102,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5962/6008 POM_5V_GPU 3266/3500 POM_5V_CPU 165/183
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,3%@204,4%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5598/5982 POM_5V_GPU 3266/3486 POM_5V_CPU 165/182
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,2%@307,2%@307,4%@307] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5912/5978 POM_5V_GPU 3508/3487 POM_5V_CPU 206/184
RAM 1632/3964MB (lfb 82x4MB) SWAP 173/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,3%@204,5%@204,1%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.75C POM_5V_IN 5912/5974 POM_5V_GPU 3508/3488 POM_5V_CPU 164/182
