RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,0%@307,1%@307,5%@307] EMC_FREQ 13%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 5746/5746 POM_5V_GPU 3426/3426 POM_5V_CPU 165/165
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,2%@307,2%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@39.5C thermal@31.25C POM_5V_IN 5515/5630 POM_5V_GPU 3229/3327 POM_5V_CPU 165/165
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,2%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.75C POM_5V_IN 5515/5592 POM_5V_GPU 3147/3267 POM_5V_CPU 165/165
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,4%@102,1%@102,1%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5515/5572 POM_5V_GPU 3188/3247 POM_5V_CPU 165/165
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,1%@102,3%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5672/5592 POM_5V_GPU 3266/3251 POM_5V_CPU 165/165
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,2%@102,3%@204,6%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5432/5565 POM_5V_GPU 3188/3240 POM_5V_CPU 165/165
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,2%@204,2%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@40C thermal@31.25C POM_5V_IN 5515/5558 POM_5V_GPU 3224/3238 POM_5V_CPU 124/159
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,2%@102,2%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31.25C POM_5V_IN 5391/5537 POM_5V_GPU 3188/3232 POM_5V_CPU 124/154
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,15%@102,3%@102,7%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31.25C POM_5V_IN 5912/5579 POM_5V_GPU 3266/3235 POM_5V_CPU 165/155
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,13%@102,4%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 5912/5612 POM_5V_GPU 3307/3242 POM_5V_CPU 165/156
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,14%@204,5%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 5985/5646 POM_5V_GPU 3426/3259 POM_5V_CPU 124/153
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,8%@102,9%@102,9%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5755/5655 POM_5V_GPU 3224/3256 POM_5V_CPU 165/154
RAM 1678/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,15%@307,5%@307,3%@307] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.75C POM_5V_IN 5705/5659 POM_5V_GPU 3261/3256 POM_5V_CPU 206/158
