RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,6%@307,14%@307,6%@307] EMC_FREQ 18%@1600 GR3D_FREQ 65%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5664/5664 POM_5V_GPU 2765/2765 POM_5V_CPU 164/164
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,8%@204,20%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 62%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@30C AO@39C thermal@32C POM_5V_IN 5746/5705 POM_5V_GPU 2765/2765 POM_5V_CPU 164/164
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,8%@204,11%@204,5%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@32C POM_5V_IN 5316/5575 POM_5V_GPU 2575/2701 POM_5V_CPU 124/150
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,9%@204,7%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@30C AO@39C thermal@31C POM_5V_IN 5233/5489 POM_5V_GPU 2616/2680 POM_5V_CPU 165/154
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,3%@102,2%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31C PMIC@50C GPU@30C AO@39C thermal@32.25C POM_5V_IN 5241/5440 POM_5V_GPU 2492/2642 POM_5V_CPU 124/148
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,4%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@31.5C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 5241/5406 POM_5V_GPU 2575/2631 POM_5V_CPU 124/144
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,7%@204,7%@204,3%@204] EMC_FREQ 39%@1600 GR3D_FREQ 63%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@30.5C AO@38.5C thermal@32.5C POM_5V_IN 5158/5371 POM_5V_GPU 2658/2635 POM_5V_CPU 124/141
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,4%@204,2%@204,5%@204] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30.5C AO@39.5C thermal@31.75C POM_5V_IN 5275/5359 POM_5V_GPU 2820/2658 POM_5V_CPU 124/139
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,7%@102,1%@102] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@31.5C PMIC@50C GPU@30.5C AO@38.5C thermal@32.75C POM_5V_IN 5515/5376 POM_5V_GPU 2612/2653 POM_5V_CPU 124/137
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,6%@204,2%@204] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30C AO@38.5C thermal@31.25C POM_5V_IN 5275/5366 POM_5V_GPU 2616/2649 POM_5V_CPU 124/136
RAM 1767/3964MB (lfb 74x4MB) SWAP 195/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,6%@204,6%@204,5%@204] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30.5C AO@39C thermal@32.75C POM_5V_IN 5275/5358 POM_5V_GPU 2575/2642 POM_5V_CPU 165/138
