RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,3%@307,2%@307,4%@307] EMC_FREQ 16%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5870/5870 POM_5V_GPU 3544/3544 POM_5V_CPU 164/164
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,14%@403,2%@403,3%@403] EMC_FREQ 23%@1600 GR3D_FREQ 59%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@39C thermal@30C POM_5V_IN 5870/5870 POM_5V_GPU 3390/3467 POM_5V_CPU 165/164
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,15%@204,1%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 76%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29.5C AO@38.5C thermal@30C POM_5V_IN 5482/5740 POM_5V_GPU 3105/3346 POM_5V_CPU 124/151
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@102,5%@102,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5714/5734 POM_5V_GPU 3224/3315 POM_5V_CPU 165/154
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,12%@102,5%@204,4%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@31C POM_5V_IN 5532/5693 POM_5V_GPU 2944/3241 POM_5V_CPU 165/156
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,17%@204,2%@204,3%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29.5C AO@38.5C thermal@31C POM_5V_IN 5690/5693 POM_5V_GPU 2944/3191 POM_5V_CPU 165/158
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,14%@102,6%@102,5%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.25C POM_5V_IN 6068/5746 POM_5V_GPU 3209/3194 POM_5V_CPU 164/158
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,7%@204,8%@204,8%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5598/5728 POM_5V_GPU 3147/3188 POM_5V_CPU 165/159
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,11%@204,4%@204,0%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 6068/5765 POM_5V_GPU 3348/3206 POM_5V_CPU 124/155
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,2%@102,4%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6036/5792 POM_5V_GPU 3224/3207 POM_5V_CPU 165/156
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,3%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@30C AO@39.5C thermal@30.5C POM_5V_IN 5755/5789 POM_5V_GPU 3183/3205 POM_5V_CPU 165/157
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,9%@204,13%@307,3%@307] EMC_FREQ 38%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 6141/5818 POM_5V_GPU 3251/3209 POM_5V_CPU 164/157
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,14%@204,8%@204,4%@307] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6068/5837 POM_5V_GPU 3173/3206 POM_5V_CPU 164/158
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,13%@204,14%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6109/5857 POM_5V_GPU 3173/3204 POM_5V_CPU 164/158
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,6%@204,14%@204,6%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31.75C POM_5V_IN 6419/5894 POM_5V_GPU 3456/3221 POM_5V_CPU 123/156
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,4%@204,8%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 6109/5908 POM_5V_GPU 3348/3228 POM_5V_CPU 124/154
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,8%@204,6%@204,6%@204] EMC_FREQ 39%@1600 GR3D_FREQ 94%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5598/5889 POM_5V_GPU 3147/3224 POM_5V_CPU 124/152
RAM 1718/3964MB (lfb 86x4MB) SWAP 76/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,9%@204,5%@307,5%@307] EMC_FREQ 38%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5714/5880 POM_5V_GPU 3224/3224 POM_5V_CPU 165/153
