RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,1%@307,1%@307,4%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30C POM_5V_IN 5590/5590 POM_5V_GPU 3266/3266 POM_5V_CPU 165/165
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,2%@204,1%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@30C POM_5V_IN 6368/5979 POM_5V_GPU 4102/3684 POM_5V_CPU 164/164
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,13%@204,2%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 6141/6033 POM_5V_GPU 3585/3651 POM_5V_CPU 123/150
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,11%@102,4%@102,1%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.5C POM_5V_IN 6286/6096 POM_5V_GPU 3979/3733 POM_5V_CPU 164/154
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,7%@204,3%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6450/6167 POM_5V_GPU 4026/3791 POM_5V_CPU 123/147
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,6%@102,7%@102,4%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6099/6155 POM_5V_GPU 3827/3797 POM_5V_CPU 123/143
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,4%@102,3%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@30.5C POM_5V_IN 6450/6197 POM_5V_GPU 4026/3830 POM_5V_CPU 123/140
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,3%@204,1%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 78%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6058/6180 POM_5V_GPU 3785/3824 POM_5V_CPU 164/143
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,4%@204,4%@204,4%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31C POM_5V_IN 6399/6204 POM_5V_GPU 4225/3869 POM_5V_CPU 123/141
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,1%@204,4%@204] EMC_FREQ 31%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.5C POM_5V_IN 5829/6167 POM_5V_GPU 3550/3837 POM_5V_CPU 165/143
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,1%@102,3%@102,2%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@31C POM_5V_IN 6327/6181 POM_5V_GPU 4143/3864 POM_5V_CPU 164/145
RAM 1693/3964MB (lfb 46x4MB) SWAP 250/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,7%@307,5%@307,5%@307] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5631/6135 POM_5V_GPU 3266/3815 POM_5V_CPU 124/143
