RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@518,15%@518,2%@518,6%@518] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 6296/6296 POM_5V_GPU 3697/3697 POM_5V_CPU 246/246
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,27%@307,6%@307,3%@307] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 6223/6259 POM_5V_GPU 3374/3535 POM_5V_CPU 246/246
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,5%@204,34%@204,5%@204] EMC_FREQ 26%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 6378/6299 POM_5V_GPU 3415/3495 POM_5V_CPU 246/246
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,3%@204,33%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.75C POM_5V_IN 5912/6202 POM_5V_GPU 3266/3438 POM_5V_CPU 206/236
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,4%@204,33%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 6026/6167 POM_5V_GPU 3343/3419 POM_5V_CPU 247/238
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,2%@204,32%@204,1%@204] EMC_FREQ 33%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 6109/6157 POM_5V_GPU 3426/3420 POM_5V_CPU 206/232
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,2%@307,32%@307,3%@307] EMC_FREQ 34%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5797/6105 POM_5V_GPU 3348/3409 POM_5V_CPU 248/235
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@403,2%@403,31%@403,2%@403] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5953/6086 POM_5V_GPU 3467/3417 POM_5V_CPU 206/231
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,3%@204,32%@204,2%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5788/6053 POM_5V_GPU 3384/3413 POM_5V_CPU 247/233
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,4%@307,30%@307,5%@204] EMC_FREQ 35%@1600 GR3D_FREQ 80%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5944/6042 POM_5V_GPU 3503/3422 POM_5V_CPU 247/234
RAM 1625/3964MB (lfb 123x4MB) SWAP 187/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,32%@204,8%@204] EMC_FREQ 35%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38C thermal@29.75C POM_5V_IN 5912/6030 POM_5V_GPU 3302/3411 POM_5V_CPU 247/235
