RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@403,3%@403,5%@403,1%@403] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@28C AO@37.5C thermal@27C POM_5V_IN 5870/5870 POM_5V_GPU 3632/3632 POM_5V_CPU 165/165
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,23%@204,2%@307,6%@307] EMC_FREQ 17%@1600 GR3D_FREQ 65%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5557/5713 POM_5V_GPU 3354/3493 POM_5V_CPU 165/165
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,25%@307,6%@307,1%@307] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 5985/5804 POM_5V_GPU 3709/3565 POM_5V_CPU 206/178
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,28%@307,5%@307,4%@307] EMC_FREQ 23%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5557/5742 POM_5V_GPU 3395/3522 POM_5V_CPU 165/175
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,27%@307,8%@307,0%@307] EMC_FREQ 25%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 5515/5696 POM_5V_GPU 3354/3488 POM_5V_CPU 165/173
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,28%@204,6%@204,5%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5474/5659 POM_5V_GPU 3395/3473 POM_5V_CPU 165/171
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,4%@204,2%@204,6%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@28.75C POM_5V_IN 5482/5634 POM_5V_GPU 3312/3450 POM_5V_CPU 165/170
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@307,7%@307,7%@307,5%@307] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5598/5629 POM_5V_GPU 3472/3452 POM_5V_CPU 165/170
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,2%@307,4%@307,6%@307] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5598/5626 POM_5V_GPU 3472/3455 POM_5V_CPU 165/169
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@307,4%@307,3%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 79%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5590/5622 POM_5V_GPU 3514/3460 POM_5V_CPU 165/169
RAM 1638/3964MB (lfb 81x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,2%@204,3%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 75%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 5903/5648 POM_5V_GPU 3750/3487 POM_5V_CPU 164/168
