RAM 1622/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,17%@518,2%@518,2%@518] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5524/5524 POM_5V_GPU 3442/3442 POM_5V_CPU 207/207
RAM 1622/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,25%@204,3%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 5640/5582 POM_5V_GPU 3561/3501 POM_5V_CPU 207/207
RAM 1622/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,23%@204,2%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5640/5601 POM_5V_GPU 3519/3507 POM_5V_CPU 207/207
RAM 1622/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,24%@204,1%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5515/5579 POM_5V_GPU 3483/3501 POM_5V_CPU 207/207
RAM 1622/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,27%@204,5%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 73%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 5557/5575 POM_5V_GPU 3478/3496 POM_5V_CPU 207/207
RAM 1622/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,26%@204,3%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5399/5545 POM_5V_GPU 3359/3473 POM_5V_CPU 207/207
RAM 1623/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,27%@204,6%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@30C POM_5V_IN 5249/5503 POM_5V_GPU 3156/3428 POM_5V_CPU 207/207
RAM 1623/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,25%@204,2%@204,4%@102] EMC_FREQ 19%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5482/5500 POM_5V_GPU 3281/3409 POM_5V_CPU 207/207
RAM 1623/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,27%@403,4%@403,5%@403] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@30C POM_5V_IN 5283/5476 POM_5V_GPU 3281/3395 POM_5V_CPU 207/207
RAM 1623/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,27%@307,3%@307,5%@307] EMC_FREQ 20%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5598/5488 POM_5V_GPU 3519/3407 POM_5V_CPU 207/207
RAM 1623/3964MB (lfb 92x4MB) SWAP 182/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,25%@204,4%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5482/5488 POM_5V_GPU 3400/3407 POM_5V_CPU 207/207
