RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@710,4%@710,9%@710,5%@710] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 7023/7023 POM_5V_GPU 4287/4287 POM_5V_CPU 163/163
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,11%@204,9%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@29.5C POM_5V_IN 6840/6931 POM_5V_GPU 4246/4266 POM_5V_CPU 163/163
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,9%@102,1%@102,2%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@29.25C POM_5V_IN 6645/6836 POM_5V_GPU 4014/4182 POM_5V_CPU 163/163
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,8%@204,11%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 60%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28.5C AO@38C thermal@29.25C POM_5V_IN 4889/6349 POM_5V_GPU 2583/3782 POM_5V_CPU 166/163
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,9%@204,11%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@30C POM_5V_IN 6840/6447 POM_5V_GPU 4253/3876 POM_5V_CPU 122/155
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,15%@102,1%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 6881/6519 POM_5V_GPU 4130/3918 POM_5V_CPU 163/156
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@1479,9%@1479,17%@1479,4%@1479] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 6491/6515 POM_5V_GPU 3780/3899 POM_5V_CPU 164/157
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,8%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@37C thermal@30.75C POM_5V_IN 4931/6317 POM_5V_GPU 2674/3745 POM_5V_CPU 125/153
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,0%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@30.75C POM_5V_IN 6419/6328 POM_5V_GPU 4190/3795 POM_5V_CPU 123/150
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,6%@204,1%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31C POM_5V_IN 6409/6336 POM_5V_GPU 4225/3838 POM_5V_CPU 123/147
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@204,0%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5912/6298 POM_5V_GPU 3750/3830 POM_5V_CPU 123/145
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@102,3%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@29.75C POM_5V_IN 5015/6191 POM_5V_GPU 2758/3740 POM_5V_CPU 125/143
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,4%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 6574/6220 POM_5V_GPU 4232/3778 POM_5V_CPU 123/142
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,5%@102,8%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@30.75C POM_5V_IN 6450/6237 POM_5V_GPU 4225/3810 POM_5V_CPU 123/140
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,1%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5985/6220 POM_5V_GPU 3839/3812 POM_5V_CPU 123/139
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,2%@102,7%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30C PMIC@50C GPU@29.5C AO@37.5C thermal@30.75C POM_5V_IN 4897/6137 POM_5V_GPU 2595/3736 POM_5V_CPU 125/138
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,4%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 6460/6156 POM_5V_GPU 4190/3763 POM_5V_CPU 123/137
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,3%@204,0%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6450/6172 POM_5V_GPU 4266/3790 POM_5V_CPU 123/136
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@102,4%@102,6%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6026/6165 POM_5V_GPU 3833/3793 POM_5V_CPU 123/136
RAM 1865/3964MB (lfb 71x4MB) SWAP 74/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,4%@102,5%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@30C PMIC@50C GPU@29C AO@38C thermal@31.5C POM_5V_IN 4813/6097 POM_5V_GPU 2557/3731 POM_5V_CPU 125/135
