RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,2%@518,15%@518,4%@518] EMC_FREQ 9%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@27C POM_5V_IN 5640/5640 POM_5V_GPU 3276/3276 POM_5V_CPU 249/249
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,3%@204,28%@204,2%@204] EMC_FREQ 14%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5408/5524 POM_5V_GPU 3036/3156 POM_5V_CPU 249/249
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,6%@204,29%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5408/5485 POM_5V_GPU 2995/3102 POM_5V_CPU 208/235
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,30%@204,5%@204] EMC_FREQ 19%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.25C POM_5V_IN 5524/5495 POM_5V_GPU 3161/3117 POM_5V_CPU 208/228
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,30%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 86%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5482/5492 POM_5V_GPU 3156/3124 POM_5V_CPU 249/232
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,4%@204,30%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5408/5478 POM_5V_GPU 3036/3110 POM_5V_CPU 208/228
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,5%@204,30%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5449/5474 POM_5V_GPU 3078/3105 POM_5V_CPU 208/225
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,5%@204,29%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 84%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5208/5440 POM_5V_GPU 3115/3106 POM_5V_CPU 207/223
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,8%@204,29%@204,0%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5166/5410 POM_5V_GPU 2995/3094 POM_5V_CPU 249/226
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,2%@204,14%@204,1%@204] EMC_FREQ 23%@1600 GR3D_FREQ 97%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5166/5385 POM_5V_GPU 3078/3092 POM_5V_CPU 208/224
RAM 1680/3964MB (lfb 89x4MB) SWAP 17/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [28%@403,4%@403,9%@403,6%@403] EMC_FREQ 23%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5714/5415 POM_5V_GPU 3183/3100 POM_5V_CPU 248/226
