RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@403,13%@403,4%@403,2%@403] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@27C POM_5V_IN 5870/5870 POM_5V_GPU 3550/3550 POM_5V_CPU 247/247
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,2%@204,1%@204,4%@204] EMC_FREQ 16%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5399/5634 POM_5V_GPU 3151/3350 POM_5V_CPU 207/227
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [37%@307,2%@307,3%@307,2%@307] EMC_FREQ 21%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 5714/5661 POM_5V_GPU 3472/3391 POM_5V_CPU 248/234
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [37%@204,1%@204,2%@204,8%@204] EMC_FREQ 23%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.75C POM_5V_IN 5598/5645 POM_5V_GPU 3271/3361 POM_5V_CPU 207/227
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,4%@307,5%@307,6%@307] EMC_FREQ 25%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 6141/5744 POM_5V_GPU 3420/3372 POM_5V_CPU 247/231
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [38%@307,6%@403,5%@403,5%@403] EMC_FREQ 27%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 5714/5739 POM_5V_GPU 3390/3375 POM_5V_CPU 206/227
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [36%@307,6%@307,2%@307,1%@307] EMC_FREQ 27%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 5755/5741 POM_5V_GPU 3431/3383 POM_5V_CPU 207/224
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,2%@204,3%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5764/5744 POM_5V_GPU 3188/3359 POM_5V_CPU 207/222
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,3%@204,4%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.75C POM_5V_IN 5788/5749 POM_5V_GPU 3472/3371 POM_5V_CPU 207/220
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,32%@204,5%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5714/5745 POM_5V_GPU 3354/3369 POM_5V_CPU 207/219
RAM 1622/3964MB (lfb 69x4MB) SWAP 209/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,37%@204,2%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 81%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5797/5750 POM_5V_GPU 3390/3371 POM_5V_CPU 207/217
