RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,17%@307,2%@307,1%@307] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 5349/5349 POM_5V_GPU 3354/3354 POM_5V_CPU 289/289
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,27%@204,0%@204,7%@204] EMC_FREQ 10%@1600 GR3D_FREQ 93%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 5590/5469 POM_5V_GPU 3354/3354 POM_5V_CPU 207/248
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,25%@204,1%@204,4%@204] EMC_FREQ 12%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.5C POM_5V_IN 5622/5520 POM_5V_GPU 3591/3433 POM_5V_CPU 206/234
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,24%@307,3%@307,6%@403] EMC_FREQ 14%@1600 GR3D_FREQ 93%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5391/5488 POM_5V_GPU 3395/3423 POM_5V_CPU 207/227
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@307,19%@307,5%@307,0%@307] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5391/5468 POM_5V_GPU 3395/3417 POM_5V_CPU 207/223
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,3%@204,0%@204,5%@204] EMC_FREQ 15%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5622/5494 POM_5V_GPU 3596/3447 POM_5V_CPU 207/220
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,29%@204,4%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5507/5496 POM_5V_GPU 3514/3457 POM_5V_CPU 206/218
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,29%@204,4%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 5391/5482 POM_5V_GPU 3354/3444 POM_5V_CPU 207/217
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,27%@307,8%@307,5%@307] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5465/5480 POM_5V_GPU 3472/3447 POM_5V_CPU 206/215
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,28%@204,5%@204,4%@204] EMC_FREQ 16%@1600 GR3D_FREQ 81%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5622/5495 POM_5V_GPU 3555/3458 POM_5V_CPU 248/219
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,25%@204,12%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5622/5506 POM_5V_GPU 3555/3466 POM_5V_CPU 207/217
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,28%@204,2%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 91%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5705/5523 POM_5V_GPU 3591/3477 POM_5V_CPU 206/216
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,28%@307,4%@307,4%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5391/5512 POM_5V_GPU 3395/3470 POM_5V_CPU 207/216
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [35%@204,7%@204,4%@204,4%@204] EMC_FREQ 16%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5349/5501 POM_5V_GPU 3436/3468 POM_5V_CPU 207/215
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,2%@204,5%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 81%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5622/5509 POM_5V_GPU 3591/3476 POM_5V_CPU 206/214
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,6%@204,7%@204,5%@204] EMC_FREQ 16%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5507/5509 POM_5V_GPU 3550/3481 POM_5V_CPU 247/216
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,6%@204,29%@204,8%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@30.75C POM_5V_IN 5548/5511 POM_5V_GPU 3555/3485 POM_5V_CPU 206/216
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,5%@204,22%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 75%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5358/5502 POM_5V_GPU 3276/3473 POM_5V_CPU 248/218
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,7%@204,16%@204,17%@204] EMC_FREQ 16%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@30C AO@40C thermal@30.75C POM_5V_IN 5349/5494 POM_5V_GPU 3436/3471 POM_5V_CPU 207/217
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,15%@204,17%@204,7%@204] EMC_FREQ 16%@1600 GR3D_FREQ 75%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5116/5475 POM_5V_GPU 3198/3458 POM_5V_CPU 248/218
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,7%@307,20%@307,22%@307] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5158/5460 POM_5V_GPU 3234/3447 POM_5V_CPU 207/218
RAM 1631/3964MB (lfb 129x4MB) SWAP 247/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,5%@204,27%@204,11%@204] EMC_FREQ 16%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5664/5469 POM_5V_GPU 3591/3454 POM_5V_CPU 206/217
