RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@403,4%@403,1%@403,2%@403] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@26.25C POM_5V_IN 5474/5474 POM_5V_GPU 3395/3395 POM_5V_CPU 207/207
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,1%@204,2%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 89%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@38C thermal@29.5C POM_5V_IN 5681/5577 POM_5V_GPU 3317/3356 POM_5V_CPU 166/186
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,4%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29.25C POM_5V_IN 5200/5451 POM_5V_GPU 3115/3275 POM_5V_CPU 207/193
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,4%@204,0%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@29.25C POM_5V_IN 5557/5478 POM_5V_GPU 3436/3315 POM_5V_CPU 165/186
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,6%@307,6%@307,2%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5399/5462 POM_5V_GPU 3234/3299 POM_5V_CPU 207/190
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [33%@307,5%@307,2%@307,3%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29.25C POM_5V_IN 5208/5419 POM_5V_GPU 3073/3261 POM_5V_CPU 207/193
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,3%@204,2%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5515/5433 POM_5V_GPU 3395/3280 POM_5V_CPU 207/195
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,5%@307,5%@307,4%@307] EMC_FREQ 25%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@39C thermal@29.25C POM_5V_IN 5598/5454 POM_5V_GPU 3436/3300 POM_5V_CPU 206/196
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,9%@204,6%@204,5%@204] EMC_FREQ 25%@1600 GR3D_FREQ 70%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5714/5482 POM_5V_GPU 3359/3306 POM_5V_CPU 166/193
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,6%@204,2%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 70%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5714/5506 POM_5V_GPU 3442/3320 POM_5V_CPU 207/194
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@307,4%@307,4%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28.5C AO@38C thermal@29.5C POM_5V_IN 5124/5471 POM_5V_GPU 3036/3294 POM_5V_CPU 207/195
RAM 1634/3964MB (lfb 93x4MB) SWAP 167/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,5%@204,3%@204,3%@204] EMC_FREQ 26%@1600 GR3D_FREQ 72%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.5C POM_5V_IN 5640/5485 POM_5V_GPU 3472/3309 POM_5V_CPU 207/196
