RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [17%@307,5%@307,6%@307,5%@307] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@36.5C thermal@27.5C POM_5V_IN 5681/5681 POM_5V_GPU 3064/3064 POM_5V_CPU 207/207
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,10%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 68%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26C AO@37C thermal@28C POM_5V_IN 5870/5775 POM_5V_GPU 3343/3203 POM_5V_CPU 206/206
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,8%@204,7%@204,6%@204] EMC_FREQ 15%@1600 GR3D_FREQ 90%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@27.75C POM_5V_IN 5838/5796 POM_5V_GPU 3312/3239 POM_5V_CPU 165/192
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,3%@204,6%@204] EMC_FREQ 17%@1600 GR3D_FREQ 96%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@27.75C POM_5V_IN 5441/5707 POM_5V_GPU 3281/3250 POM_5V_CPU 166/186
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,9%@204,1%@204,9%@204] EMC_FREQ 18%@1600 GR3D_FREQ 61%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@27.75C POM_5V_IN 5208/5607 POM_5V_GPU 3156/3231 POM_5V_CPU 166/182
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,4%@204,5%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 63%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5449/5581 POM_5V_GPU 3244/3233 POM_5V_CPU 166/179
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,7%@204,5%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 95%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28.25C POM_5V_IN 5166/5521 POM_5V_GPU 3156/3222 POM_5V_CPU 166/177
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,4%@204,9%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@28.25C POM_5V_IN 4923/5447 POM_5V_GPU 2958/3189 POM_5V_CPU 166/176
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,8%@204,3%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 70%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28C POM_5V_IN 5249/5425 POM_5V_GPU 3198/3190 POM_5V_CPU 166/174
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,7%@204,6%@204,4%@204] EMC_FREQ 20%@1600 GR3D_FREQ 64%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37C thermal@28.25C POM_5V_IN 5166/5399 POM_5V_GPU 3161/3187 POM_5V_CPU 166/174
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@307,6%@307,7%@307,3%@307] EMC_FREQ 20%@1600 GR3D_FREQ 80%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@27.75C POM_5V_IN 5208/5381 POM_5V_GPU 3198/3188 POM_5V_CPU 207/177
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [33%@102,6%@204,1%@204,8%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@28C POM_5V_IN 5007/5350 POM_5V_GPU 2999/3172 POM_5V_CPU 166/176
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@102,4%@102,3%@102,4%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@27.75C POM_5V_IN 5208/5339 POM_5V_GPU 2999/3159 POM_5V_CPU 166/175
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,4%@102,4%@102,4%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28.25C POM_5V_IN 5216/5330 POM_5V_GPU 2916/3141 POM_5V_CPU 166/174
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,8%@102,4%@102,3%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37C thermal@28C POM_5V_IN 5049/5311 POM_5V_GPU 2999/3132 POM_5V_CPU 166/174
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,4%@204,7%@204,4%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5249/5308 POM_5V_GPU 3041/3126 POM_5V_CPU 166/173
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,2%@204,5%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5332/5309 POM_5V_GPU 3041/3121 POM_5V_CPU 166/173
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,3%@204,1%@204,4%@204] EMC_FREQ 20%@1600 GR3D_FREQ 65%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28.5C POM_5V_IN 5441/5316 POM_5V_GPU 3364/3135 POM_5V_CPU 166/172
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@204,6%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 5399/5321 POM_5V_GPU 3359/3146 POM_5V_CPU 166/172
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,4%@102,5%@102,7%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5408/5325 POM_5V_GPU 3161/3147 POM_5V_CPU 166/172
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,3%@102,4%@102,5%@102] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@36.5C thermal@28.5C POM_5V_IN 4889/5304 POM_5V_GPU 2874/3134 POM_5V_CPU 166/171
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,7%@307,3%@307,7%@307] EMC_FREQ 21%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28C POM_5V_IN 5049/5293 POM_5V_GPU 3041/3130 POM_5V_CPU 166/171
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,3%@204,1%@204,7%@204] EMC_FREQ 21%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 4889/5275 POM_5V_GPU 2920/3121 POM_5V_CPU 166/171
RAM 1634/3964MB (lfb 68x4MB) SWAP 204/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,4%@204,7%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@28.25C POM_5V_IN 4889/5259 POM_5V_GPU 2920/3112 POM_5V_CPU 166/171
