RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,3%@204,0%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 86%@921 APE 25 PLL@23C CPU@29C PMIC@50C GPU@26.5C AO@37C thermal@27.25C POM_5V_IN 5358/5358 POM_5V_GPU 3436/3436 POM_5V_CPU 165/165
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,13%@204,5%@204,2%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@28.5C POM_5V_IN 5283/5320 POM_5V_GPU 3161/3298 POM_5V_CPU 166/165
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,5%@102,0%@102,5%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@28.25C POM_5V_IN 6068/5569 POM_5V_GPU 3720/3439 POM_5V_CPU 165/165
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@307,4%@307,4%@307,1%@307] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37.5C thermal@27.75C POM_5V_IN 5788/5624 POM_5V_GPU 3715/3508 POM_5V_CPU 165/165
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,6%@204,6%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 65%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@37C thermal@27.75C POM_5V_IN 5515/5602 POM_5V_GPU 3442/3494 POM_5V_CPU 165/165
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,2%@204,3%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36.5C thermal@27.75C POM_5V_IN 5208/5536 POM_5V_GPU 3161/3439 POM_5V_CPU 124/158
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,5%@102,5%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.25C POM_5V_IN 5944/5594 POM_5V_GPU 3874/3501 POM_5V_CPU 124/153
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,2%@204,3%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.25C POM_5V_IN 5788/5619 POM_5V_GPU 3679/3523 POM_5V_CPU 124/149
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@307,4%@307,1%@307,0%@307] EMC_FREQ 23%@1600 GR3D_FREQ 82%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@28.25C POM_5V_IN 5324/5586 POM_5V_GPU 3239/3491 POM_5V_CPU 165/151
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,4%@102,4%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 5598/5587 POM_5V_GPU 3239/3466 POM_5V_CPU 166/152
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,3%@102,7%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 5944/5619 POM_5V_GPU 3874/3503 POM_5V_CPU 123/150
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,3%@102,1%@102,5%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28C POM_5V_IN 5714/5627 POM_5V_GPU 3673/3517 POM_5V_CPU 124/148
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,2%@204,3%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 64%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.25C POM_5V_IN 5441/5613 POM_5V_GPU 3400/3508 POM_5V_CPU 165/149
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,9%@102,4%@102,6%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 5124/5578 POM_5V_GPU 3036/3474 POM_5V_CPU 166/150
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,3%@102,3%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@28C POM_5V_IN 6068/5611 POM_5V_GPU 3797/3496 POM_5V_CPU 124/148
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,2%@204,4%@204,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@38.5C thermal@28.25C POM_5V_IN 5838/5625 POM_5V_GPU 3715/3510 POM_5V_CPU 123/147
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,5%@102,7%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 67%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 5672/5627 POM_5V_GPU 3596/3515 POM_5V_CPU 165/148
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,13%@307,3%@307,4%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@28C POM_5V_IN 5241/5606 POM_5V_GPU 3198/3497 POM_5V_CPU 166/149
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,17%@102,2%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28C POM_5V_IN 5953/5624 POM_5V_GPU 3602/3503 POM_5V_CPU 124/147
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,14%@204,8%@204,9%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@39C thermal@28.5C POM_5V_IN 6296/5658 POM_5V_GPU 3744/3515 POM_5V_CPU 164/148
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,19%@307,4%@307,9%@307] EMC_FREQ 24%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.5C POM_5V_IN 5557/5653 POM_5V_GPU 3561/3517 POM_5V_CPU 165/149
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,19%@204,3%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.75C POM_5V_IN 5083/5627 POM_5V_GPU 3115/3498 POM_5V_CPU 166/150
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,15%@204,6%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 6026/5644 POM_5V_GPU 3880/3515 POM_5V_CPU 124/149
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,8%@102,8%@102,4%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@28.5C POM_5V_IN 5870/5654 POM_5V_GPU 3797/3527 POM_5V_CPU 165/149
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,4%@204,10%@204,12%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 6141/5673 POM_5V_GPU 3662/3532 POM_5V_CPU 164/150
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [17%@307,2%@307,1%@307,9%@307] EMC_FREQ 24%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5598/5670 POM_5V_GPU 3183/3519 POM_5V_CPU 165/150
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,4%@204,6%@204,12%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 6306/5694 POM_5V_GPU 3585/3521 POM_5V_CPU 165/151
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,3%@102,6%@102,6%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@39C thermal@29C POM_5V_IN 5994/5705 POM_5V_GPU 3756/3530 POM_5V_CPU 123/150
RAM 1661/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,9%@102,8%@204,7%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29.25C POM_5V_IN 5870/5710 POM_5V_GPU 3756/3537 POM_5V_CPU 123/149
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,12%@204,6%@204,9%@204] EMC_FREQ 24%@1600 GR3D_FREQ 71%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 5557/5705 POM_5V_GPU 3478/3535 POM_5V_CPU 124/148
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,15%@204,11%@204,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5208/5689 POM_5V_GPU 3120/3522 POM_5V_CPU 124/147
RAM 1662/3964MB (lfb 79x4MB) SWAP 138/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,5%@102,10%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5879/5695 POM_5V_GPU 3519/3522 POM_5V_CPU 124/147
