RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,8%@403,1%@403,2%@403] EMC_FREQ 12%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.25C POM_5V_IN 5507/5507 POM_5V_GPU 3266/3266 POM_5V_CPU 165/165
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@710,12%@710,4%@710,7%@710] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30C POM_5V_IN 6317/5912 POM_5V_GPU 3569/3417 POM_5V_CPU 205/185
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,13%@102,7%@102,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 6245/6023 POM_5V_GPU 3569/3468 POM_5V_CPU 164/178
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,16%@102,6%@102,4%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@38.5C thermal@30C POM_5V_IN 5432/5875 POM_5V_GPU 2903/3326 POM_5V_CPU 165/174
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,4%@102,4%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 5893/5878 POM_5V_GPU 3668/3395 POM_5V_CPU 123/164
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,11%@204,3%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5622/5836 POM_5V_GPU 3384/3393 POM_5V_CPU 123/157
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,10%@102,2%@102,4%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@30.5C POM_5V_IN 5705/5817 POM_5V_GPU 3183/3363 POM_5V_CPU 124/152
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,2%@102,6%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6017/5842 POM_5V_GPU 3744/3410 POM_5V_CPU 123/149
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,6%@204,2%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@31.25C POM_5V_IN 5108/5760 POM_5V_GPU 2903/3354 POM_5V_CPU 165/150
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,4%@204,1%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.5C POM_5V_IN 5976/5782 POM_5V_GPU 3703/3389 POM_5V_CPU 164/152
RAM 1687/3964MB (lfb 106x4MB) SWAP 211/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,6%@307,5%@307,4%@307] EMC_FREQ 30%@1600 GR3D_FREQ 58%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@31.25C POM_5V_IN 5158/5725 POM_5V_GPU 2903/3345 POM_5V_CPU 165/153
