RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,0%@102,1%@102,3%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6450/6450 POM_5V_GPU 4184/4184 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,4%@307,8%@307,4%@307] EMC_FREQ 20%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5399/5924 POM_5V_GPU 2985/3584 POM_5V_CPU 124/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,4%@102,2%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6368/6072 POM_5V_GPU 4143/3770 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,5%@102,2%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 5903/6030 POM_5V_GPU 3431/3685 POM_5V_CPU 124/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,3%@204,0%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6131/6050 POM_5V_GPU 3909/3730 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,7%@102,5%@102,0%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 6440/6115 POM_5V_GPU 4259/3818 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@102,3%@102,6%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.5C POM_5V_IN 6099/6112 POM_5V_GPU 3827/3819 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,5%@204,0%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.5C POM_5V_IN 6450/6155 POM_5V_GPU 4225/3870 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,3%@204,5%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 61%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31.5C POM_5V_IN 5672/6101 POM_5V_GPU 3348/3812 POM_5V_CPU 124/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,4%@102,1%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.5C POM_5V_IN 6409/6132 POM_5V_GPU 4225/3853 POM_5V_CPU 123/123
RAM 1736/3964MB (lfb 57x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,2%@204,1%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 76%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@31.75C POM_5V_IN 5275/6054 POM_5V_GPU 2985/3774 POM_5V_CPU 124/123
