RAM 1641/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,4%@403,15%@403,4%@403] EMC_FREQ 9%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5829/5829 POM_5V_GPU 3508/3508 POM_5V_CPU 248/248
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,3%@307,18%@307,5%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29.5C POM_5V_IN 5399/5614 POM_5V_GPU 3317/3412 POM_5V_CPU 207/227
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,7%@204,25%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5007/5411 POM_5V_GPU 2999/3274 POM_5V_CPU 208/221
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,3%@204,25%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5124/5339 POM_5V_GPU 3120/3236 POM_5V_CPU 208/217
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,5%@204,29%@204,5%@204] EMC_FREQ 18%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 4965/5264 POM_5V_GPU 2958/3180 POM_5V_CPU 208/215
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@102,28%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 4923/5207 POM_5V_GPU 2958/3143 POM_5V_CPU 166/207
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,4%@204,30%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 4889/5162 POM_5V_GPU 2920/3111 POM_5V_CPU 166/201
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,6%@307,27%@307,3%@307] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29.25C POM_5V_IN 5049/5148 POM_5V_GPU 3041/3102 POM_5V_CPU 208/202
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,27%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@37.5C thermal@29.25C POM_5V_IN 4889/5119 POM_5V_GPU 2920/3082 POM_5V_CPU 166/198
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,27%@204,5%@204] EMC_FREQ 20%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5399/5147 POM_5V_GPU 3317/3105 POM_5V_CPU 207/199
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,6%@102,28%@102,5%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 4923/5126 POM_5V_GPU 2916/3088 POM_5V_CPU 208/200
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,4%@204,28%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5482/5156 POM_5V_GPU 3203/3098 POM_5V_CPU 166/197
RAM 1642/3964MB (lfb 78x4MB) SWAP 201/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,5%@204,26%@204,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.5C POM_5V_IN 4965/5141 POM_5V_GPU 2999/3090 POM_5V_CPU 166/194
