RAM 1636/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,9%@102,2%@102,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@27.75C POM_5V_IN 5432/5432 POM_5V_GPU 3105/3105 POM_5V_CPU 165/165
RAM 1636/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@204,5%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 95%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@40C thermal@30.5C POM_5V_IN 5465/5448 POM_5V_GPU 3390/3247 POM_5V_CPU 206/185
RAM 1636/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,7%@204,2%@204,5%@204] EMC_FREQ 18%@1600 GR3D_FREQ 81%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 5507/5468 POM_5V_GPU 3348/3281 POM_5V_CPU 206/192
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,2%@307,5%@307,5%@307] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5158/5390 POM_5V_GPU 2990/3208 POM_5V_CPU 166/185
RAM 1636/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,10%@204,3%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5474/5407 POM_5V_GPU 3271/3220 POM_5V_CPU 165/181
RAM 1636/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,29%@307,3%@307,5%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5275/5385 POM_5V_GPU 3068/3195 POM_5V_CPU 207/185
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,26%@204,3%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@30.5C POM_5V_IN 5391/5386 POM_5V_GPU 3271/3206 POM_5V_CPU 207/188
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@307,4%@307,4%@307] EMC_FREQ 24%@1600 GR3D_FREQ 98%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.75C POM_5V_IN 5116/5352 POM_5V_GPU 2949/3174 POM_5V_CPU 166/186
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,2%@204,3%@204,6%@204] EMC_FREQ 24%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5631/5383 POM_5V_GPU 3271/3184 POM_5V_CPU 207/188
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,5%@204,7%@204] EMC_FREQ 24%@1600 GR3D_FREQ 64%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 5507/5395 POM_5V_GPU 3390/3205 POM_5V_CPU 206/190
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,4%@204,3%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5033/5362 POM_5V_GPU 2949/3182 POM_5V_CPU 166/187
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [32%@102,4%@102,5%@102,7%@102] EMC_FREQ 24%@1600 GR3D_FREQ 66%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5590/5381 POM_5V_GPU 3271/3189 POM_5V_CPU 207/189
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@102,4%@102,4%@102,6%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@31C POM_5V_IN 5631/5400 POM_5V_GPU 3266/3195 POM_5V_CPU 207/190
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,6%@204,6%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.25C POM_5V_IN 5391/5400 POM_5V_GPU 3271/3200 POM_5V_CPU 206/191
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [30%@403,3%@403,2%@403,5%@403] EMC_FREQ 25%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 5316/5394 POM_5V_GPU 3110/3194 POM_5V_CPU 165/190
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,2%@204,3%@204,6%@204] EMC_FREQ 25%@1600 GR3D_FREQ 86%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@30.75C POM_5V_IN 5590/5406 POM_5V_GPU 3271/3199 POM_5V_CPU 207/191
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,13%@204,3%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5705/5424 POM_5V_GPU 3183/3198 POM_5V_CPU 248/194
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,25%@102,4%@102,5%@102] EMC_FREQ 25%@1600 GR3D_FREQ 94%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5664/5437 POM_5V_GPU 3266/3202 POM_5V_CPU 207/195
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,25%@204,5%@204,6%@204] EMC_FREQ 25%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@30.5C POM_5V_IN 5590/5445 POM_5V_GPU 3390/3212 POM_5V_CPU 165/193
RAM 1637/3964MB (lfb 122x4MB) SWAP 231/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,23%@307,3%@307,4%@307] EMC_FREQ 25%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5233/5434 POM_5V_GPU 3110/3207 POM_5V_CPU 165/192
