RAM 1728/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,2%@518,9%@518,4%@518] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@28.5C AO@36.5C thermal@28.75C POM_5V_IN 6296/6296 POM_5V_GPU 3168/3168 POM_5V_CPU 288/288
RAM 1728/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,9%@204,2%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 6563/6429 POM_5V_GPU 4177/3672 POM_5V_CPU 122/205
RAM 1728/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,16%@102,3%@102,4%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 6563/6474 POM_5V_GPU 4055/3800 POM_5V_CPU 122/177
RAM 1728/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@614,15%@614,12%@614,1%@614] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 6368/6447 POM_5V_GPU 3774/3793 POM_5V_CPU 164/174
RAM 1728/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,14%@204,5%@204,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.75C POM_5V_IN 5714/6300 POM_5V_GPU 3054/3645 POM_5V_CPU 123/163
RAM 1729/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,15%@204,2%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@29C POM_5V_IN 6026/6255 POM_5V_GPU 3137/3560 POM_5V_CPU 165/164
RAM 1729/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,14%@204,6%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 6645/6310 POM_5V_GPU 4061/3632 POM_5V_CPU 123/158
RAM 1729/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,16%@102,4%@102,2%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 6491/6333 POM_5V_GPU 4014/3680 POM_5V_CPU 122/153
RAM 1729/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,6%@204,6%@204,7%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@29C POM_5V_IN 6532/6355 POM_5V_GPU 3821/3695 POM_5V_CPU 123/150
RAM 1729/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,2%@204,5%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5944/6314 POM_5V_GPU 3420/3668 POM_5V_CPU 164/151
RAM 1728/3964MB (lfb 103x4MB) SWAP 177/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,5%@102,6%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@29.5C PMIC@50C GPU@28C AO@37C thermal@30.25C POM_5V_IN 5166/6209 POM_5V_GPU 2708/3580 POM_5V_CPU 166/152
