RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,2%@307,2%@307,3%@307] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@28.25C POM_5V_IN 5672/5672 POM_5V_GPU 3395/3395 POM_5V_CPU 207/207
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,4%@204,2%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 70%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5746/5709 POM_5V_GPU 3591/3493 POM_5V_CPU 165/186
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,5%@307,0%@307,6%@307] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5275/5564 POM_5V_GPU 3193/3393 POM_5V_CPU 165/179
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,5%@204,3%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 5664/5589 POM_5V_GPU 3591/3442 POM_5V_CPU 165/175
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,3%@204,7%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5714/5614 POM_5V_GPU 3436/3441 POM_5V_CPU 165/173
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,25%@204,5%@204,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 73%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5391/5577 POM_5V_GPU 3395/3433 POM_5V_CPU 165/172
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,25%@204,4%@204,4%@204] EMC_FREQ 21%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.75C POM_5V_IN 5788/5607 POM_5V_GPU 3591/3456 POM_5V_CPU 165/171
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,26%@102,5%@204,1%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@39.5C thermal@31.5C POM_5V_IN 5590/5605 POM_5V_GPU 3276/3433 POM_5V_CPU 165/170
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,23%@204,4%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 92%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.75C POM_5V_IN 5474/5590 POM_5V_GPU 3390/3428 POM_5V_CPU 206/174
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,20%@204,5%@204,6%@204] EMC_FREQ 22%@1600 GR3D_FREQ 82%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@41.5C thermal@31.75C POM_5V_IN 5705/5601 POM_5V_GPU 3632/3449 POM_5V_CPU 165/173
RAM 1649/3964MB (lfb 91x4MB) SWAP 212/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,14%@204,14%@204,11%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 5391/5582 POM_5V_GPU 3271/3432 POM_5V_CPU 165/172
