RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,7%@307,5%@307,1%@307] EMC_FREQ 10%@1600 GR3D_FREQ 78%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@36C thermal@28.25C POM_5V_IN 4889/4889 POM_5V_GPU 2916/2916 POM_5V_CPU 124/124
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,9%@204,3%@204,1%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.5C POM_5V_IN 6337/5613 POM_5V_GPU 3739/3327 POM_5V_CPU 164/144
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,9%@102,12%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 6419/5881 POM_5V_GPU 3985/3546 POM_5V_CPU 164/150
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,15%@102,14%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@28C POM_5V_IN 6026/5917 POM_5V_GPU 3384/3506 POM_5V_CPU 124/144
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,5%@307,12%@307,16%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36.5C thermal@28.25C POM_5V_IN 5241/5782 POM_5V_GPU 2865/3377 POM_5V_CPU 124/140
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,9%@204,11%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@38C thermal@27.75C POM_5V_IN 5797/5784 POM_5V_GPU 3638/3421 POM_5V_CPU 124/137
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,1%@204,13%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@38.5C thermal@27.5C POM_5V_IN 6532/5891 POM_5V_GPU 3979/3500 POM_5V_CPU 164/141
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,11%@102,14%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27.5C AO@36C thermal@28.25C POM_5V_IN 6036/5909 POM_5V_GPU 3307/3476 POM_5V_CPU 124/139
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,6%@204,9%@204,12%@204] EMC_FREQ 25%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@28.25C POM_5V_IN 5557/5870 POM_5V_GPU 3478/3476 POM_5V_CPU 165/141
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,10%@204,0%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27C AO@38.5C thermal@29C POM_5V_IN 5985/5881 POM_5V_GPU 3915/3520 POM_5V_CPU 123/140
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@102,9%@102,1%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38.5C thermal@29C POM_5V_IN 6109/5902 POM_5V_GPU 3997/3563 POM_5V_CPU 123/138
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,4%@102,11%@102,5%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@29C POM_5V_IN 4729/5804 POM_5V_GPU 2758/3496 POM_5V_CPU 125/137
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,8%@102,3%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@38C thermal@28.75C POM_5V_IN 5838/5807 POM_5V_GPU 3679/3510 POM_5V_CPU 165/139
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,6%@102,10%@102,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 6109/5828 POM_5V_GPU 3997/3545 POM_5V_CPU 164/141
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,3%@204,11%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5764/5824 POM_5V_GPU 3364/3533 POM_5V_CPU 124/140
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,8%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@38C thermal@28.25C POM_5V_IN 5565/5808 POM_5V_GPU 3478/3529 POM_5V_CPU 124/139
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,11%@102,0%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27C AO@38.5C thermal@28.25C POM_5V_IN 5985/5818 POM_5V_GPU 3915/3552 POM_5V_CPU 123/138
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@204,9%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@28.25C POM_5V_IN 6109/5834 POM_5V_GPU 3997/3577 POM_5V_CPU 123/137
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,13%@102,4%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 4847/5782 POM_5V_GPU 2837/3538 POM_5V_CPU 124/136
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,9%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27C AO@38.5C thermal@29C POM_5V_IN 5797/5783 POM_5V_GPU 3638/3543 POM_5V_CPU 124/135
RAM 1727/3964MB (lfb 101x4MB) SWAP 146/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,10%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@28.75C POM_5V_IN 6150/5801 POM_5V_GPU 3997/3564 POM_5V_CPU 123/135
