RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,6%@307,2%@307,0%@307] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@37C thermal@30C POM_5V_IN 4931/4931 POM_5V_GPU 2837/2837 POM_5V_CPU 166/166
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,12%@102,1%@102,2%@102] EMC_FREQ 14%@1600 GR3D_FREQ 69%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5524/5227 POM_5V_GPU 3405/3121 POM_5V_CPU 124/145
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,8%@102,2%@102,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5797/5417 POM_5V_GPU 3762/3334 POM_5V_CPU 123/137
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,4%@102,2%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.25C POM_5V_IN 6099/5587 POM_5V_GPU 4074/3519 POM_5V_CPU 123/134
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,5%@204,5%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@37.5C thermal@30.25C POM_5V_IN 5449/5560 POM_5V_GPU 3120/3439 POM_5V_CPU 124/132
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,4%@102,7%@204] EMC_FREQ 21%@1600 GR3D_FREQ 63%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 5366/5527 POM_5V_GPU 3405/3433 POM_5V_CPU 124/130
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@204,6%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@40C thermal@30.25C POM_5V_IN 5829/5570 POM_5V_GPU 3762/3480 POM_5V_CPU 124/129
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,6%@102,4%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 6150/5643 POM_5V_GPU 3921/3535 POM_5V_CPU 123/128
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,4%@102,3%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@38.5C thermal@30C POM_5V_IN 5962/5678 POM_5V_GPU 3643/3547 POM_5V_CPU 124/128
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,10%@102,6%@102,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.75C POM_5V_IN 4847/5595 POM_5V_GPU 2800/3472 POM_5V_CPU 125/128
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,4%@102,0%@102] EMC_FREQ 23%@1600 GR3D_FREQ 63%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@29.75C POM_5V_IN 5524/5588 POM_5V_GPU 3400/3466 POM_5V_CPU 124/127
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,3%@102,0%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@40C thermal@29.75C POM_5V_IN 5879/5613 POM_5V_GPU 3720/3487 POM_5V_CPU 123/127
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,7%@307,6%@307,3%@307] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@29.75C POM_5V_IN 6109/5651 POM_5V_GPU 3956/3523 POM_5V_CPU 123/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@204,1%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@29.75C POM_5V_IN 6118/5684 POM_5V_GPU 3720/3537 POM_5V_CPU 124/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,6%@204,2%@204,7%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@30.5C POM_5V_IN 4889/5631 POM_5V_GPU 2883/3493 POM_5V_CPU 125/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,2%@102,6%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@40C thermal@29.75C POM_5V_IN 5524/5624 POM_5V_GPU 3602/3500 POM_5V_CPU 123/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,8%@102,7%@102,6%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@29.75C POM_5V_IN 6150/5655 POM_5V_GPU 3956/3527 POM_5V_CPU 123/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,3%@204,5%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30C POM_5V_IN 6192/5685 POM_5V_GPU 3762/3540 POM_5V_CPU 124/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,10%@102,3%@204,6%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@38.5C thermal@29.5C POM_5V_IN 5015/5650 POM_5V_GPU 2920/3507 POM_5V_CPU 125/126
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,8%@102,7%@102,3%@102] EMC_FREQ 23%@1600 GR3D_FREQ 60%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5524/5643 POM_5V_GPU 3405/3502 POM_5V_CPU 124/125
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,11%@102,5%@102,1%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@29.5C POM_5V_IN 5879/5655 POM_5V_GPU 3720/3513 POM_5V_CPU 123/125
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,2%@102,2%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 6036/5672 POM_5V_GPU 3956/3533 POM_5V_CPU 123/125
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,7%@204,2%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@29.5C POM_5V_IN 5491/5664 POM_5V_GPU 3161/3516 POM_5V_CPU 124/125
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,10%@204,4%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 5090/5640 POM_5V_GPU 3198/3503 POM_5V_CPU 124/125
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,10%@102,2%@102,3%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30C POM_5V_IN 5953/5653 POM_5V_GPU 3762/3514 POM_5V_CPU 165/127
RAM 1706/3964MB (lfb 111x4MB) SWAP 184/1982MB (cached 5MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,10%@102,6%@102,7%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30C POM_5V_IN 6409/5682 POM_5V_GPU 3979/3531 POM_5V_CPU 123/126
