model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L5_F448_K3x3_W70_DWS,convnet_L5_F448_K3x3_W70_DWS.trt,661,65.74561738967896,5.147916555404663,4.76837158203125e-07,60.17988920211792,0.09023320404375916
convnet_L5_F448_K3x3_W80_DWS,convnet_L5_F448_K3x3_W80_DWS.trt,534,66.1812846660614,5.6318957805633545,7.152557373046875e-07,60.17344927787781,0.11183808448162864
convnet_L5_F448_K3x3_W90_DWS,convnet_L5_F448_K3x3_W90_DWS.trt,453,66.34920930862427,5.411758184432983,7.152557373046875e-07,60.231680393218994,0.13205638047612003
convnet_L5_F448_K4x4_W100_DWS,convnet_L5_F448_K4x4_W100_DWS.trt,280,66.04124712944031,5.410746097564697,9.5367431640625e-07,60.140037536621094,0.2137097614152091
convnet_L5_F448_K4x4_W10_DWS,convnet_L5_F448_K4x4_W10_DWS.trt,8776,65.52893042564392,5.328410625457764,9.5367431640625e-07,60.09971904754639,0.006709502084535583
convnet_L5_F448_K4x4_W20_DWS,convnet_L5_F448_K4x4_W20_DWS.trt,3705,65.68221426010132,5.3811376094818115,4.76837158203125e-07,60.11006164550781,0.01591675091690702
convnet_L5_F448_K4x4_W30_DWS,convnet_L5_F448_K4x4_W30_DWS.trt,2017,65.69585013389587,5.398014068603516,7.152557373046875e-07,60.12488675117493,0.02920793955079033
convnet_L5_F448_K4x4_W40_DWS,convnet_L5_F448_K4x4_W40_DWS.trt,1292,66.00362372398376,5.446410894393921,7.152557373046875e-07,60.13841891288757,0.045855936804792094
convnet_L5_F448_K4x4_W50_DWS,convnet_L5_F448_K4x4_W50_DWS.trt,901,66.01163649559021,5.440415859222412,4.76837158203125e-07,60.139930725097656,0.06600711242472557
convnet_L5_F448_K4x4_W60_DWS,convnet_L5_F448_K4x4_W60_DWS.trt,707,65.95842599868774,5.475762367248535,7.152557373046875e-07,60.11182165145874,0.08422193871191908
convnet_L5_F448_K4x4_W70_DWS,convnet_L5_F448_K4x4_W70_DWS.trt,498,66.12228059768677,5.633286237716675,7.152557373046875e-07,60.1283221244812,0.11984630760897594
convnet_L5_F448_K4x4_W80_DWS,convnet_L5_F448_K4x4_W80_DWS.trt,428,64.63519644737244,4.196540594100952,4.76837158203125e-07,60.21519660949707,0.13977631898683923
convnet_L5_F448_K4x4_W90_DWS,convnet_L5_F448_K4x4_W90_DWS.trt,342,65.922372341156,5.403774738311768,7.152557373046875e-07,60.122060775756836,0.17471336830429166
convnet_L5_F448_K5x5_W100_DWS,convnet_L5_F448_K5x5_W100_DWS.trt,275,66.20824337005615,5.377596139907837,9.5367431640625e-07,60.21230983734131,0.2178976128318093
convnet_L5_F448_K5x5_W20_DWS,convnet_L5_F448_K5x5_W20_DWS.trt,4541,65.58413577079773,5.292585134506226,7.152557373046875e-07,60.117055892944336,0.012979640595268715
convnet_L5_F448_K5x5_W30_DWS,convnet_L5_F448_K5x5_W30_DWS.trt,2269,65.73056244850159,5.359644412994385,7.152557373046875e-07,60.10815119743347,0.025968066392463962
convnet_L5_F448_K5x5_W40_DWS,convnet_L5_F448_K5x5_W40_DWS.trt,1522,65.78307700157166,5.425296783447266,4.76837158203125e-07,60.11107587814331,0.03884192819507614
convnet_L5_F448_K5x5_W50_DWS,convnet_L5_F448_K5x5_W50_DWS.trt,1026,65.86648964881897,5.449971675872803,7.152557373046875e-07,60.152140855789185,0.0578950141605578
convnet_L5_F448_K5x5_W60_DWS,convnet_L5_F448_K5x5_W60_DWS.trt,689,66.57884335517883,5.6244776248931885,7.152557373046875e-07,60.101741790771484,0.08643515881675422
convnet_L5_F448_K5x5_W70_DWS,convnet_L5_F448_K5x5_W70_DWS.trt,507,66.14282417297363,5.553758144378662,4.76837158203125e-07,60.16236734390259,0.11777213198193431
convnet_L5_F448_K5x5_W80_DWS,convnet_L5_F448_K5x5_W80_DWS.trt,406,65.84886741638184,5.272562503814697,7.152557373046875e-07,60.1254997253418,0.1471227883118127
convnet_L5_F448_K5x5_W90_DWS,convnet_L5_F448_K5x5_W90_DWS.trt,339,65.84558415412903,5.33717942237854,7.152557373046875e-07,60.12677621841431,0.17637961522667808
convnet_L5_F512_K2x2_W100_DWS,convnet_L5_F512_K2x2_W100_DWS.trt,229,66.03566145896912,5.30471396446228,7.152557373046875e-07,60.18679332733154,0.26168983471966206
convnet_L5_F512_K2x2_W10_DWS,convnet_L5_F512_K2x2_W10_DWS.trt,4087,65.61394548416138,5.3343729972839355,7.152557373046875e-07,60.10922026634216,0.014423607729862103
convnet_L5_F512_K2x2_W20_DWS,convnet_L5_F512_K2x2_W20_DWS.trt,2398,65.8408591747284,5.424659252166748,4.76837158203125e-07,60.12382769584656,0.024664027975239883
convnet_L5_F512_K2x2_W30_DWS,convnet_L5_F512_K2x2_W30_DWS.trt,1334,66.06377148628235,5.515897035598755,4.76837158203125e-07,60.12659525871277,0.04437736860815732
convnet_L5_F512_K2x2_W40_DWS,convnet_L5_F512_K2x2_W40_DWS.trt,921,65.90247941017151,5.525959491729736,7.152557373046875e-07,60.14512372016907,0.06456255136173013
convnet_L5_F512_K2x2_W50_DWS,convnet_L5_F512_K2x2_W50_DWS.trt,662,65.52430653572083,5.117337226867676,7.152557373046875e-07,60.12820506095886,0.0900117140882325
convnet_L5_F512_K2x2_W60_DWS,convnet_L5_F512_K2x2_W60_DWS.trt,500,65.57864117622375,5.131431818008423,7.152557373046875e-07,60.11493992805481,0.11935331630706787
convnet_L5_F512_K2x2_W70_DWS,convnet_L5_F512_K2x2_W70_DWS.trt,424,65.80427932739258,5.214755058288574,7.152557373046875e-07,60.23904299736023,0.14116471331074554
convnet_L5_F512_K2x2_W80_DWS,convnet_L5_F512_K2x2_W80_DWS.trt,339,66.01796770095825,5.391808748245239,7.152557373046875e-07,60.233373403549194,0.17667341091639877
convnet_L5_F512_K2x2_W90_DWS,convnet_L5_F512_K2x2_W90_DWS.trt,275,66.3438515663147,5.6066999435424805,7.152557373046875e-07,60.17018699645996,0.21775657133622603
convnet_L5_F512_K3x3_W100_DWS,convnet_L5_F512_K3x3_W100_DWS.trt,305,66.18004131317139,5.373715162277222,7.152557373046875e-07,60.216692209243774,0.19639217736291104
convnet_L5_F512_K3x3_W10_DWS,convnet_L5_F512_K3x3_W10_DWS.trt,15047,65.5571539402008,5.3635053634643555,4.76837158203125e-07,60.09884738922119,0.0039016711495600325
convnet_L5_F512_K3x3_W20_DWS,convnet_L5_F512_K3x3_W20_DWS.trt,5170,65.63622784614563,5.366889238357544,4.76837158203125e-07,60.104814529418945,0.011458379664319627
convnet_L5_F512_K3x3_W30_DWS,convnet_L5_F512_K3x3_W30_DWS.trt,2593,65.71563124656677,5.361355543136597,7.152557373046875e-07,60.12285232543945,0.022876692517034527
convnet_L5_F512_K3x3_W40_DWS,convnet_L5_F512_K3x3_W40_DWS.trt,1573,65.93741273880005,5.4595794677734375,7.152557373046875e-07,60.110658168792725,0.03756327532084975
convnet_L5_F512_K3x3_W50_DWS,convnet_L5_F512_K3x3_W50_DWS.trt,1059,65.93319249153137,5.483659982681274,4.76837158203125e-07,60.14679408073425,0.05607573709136703
convnet_L5_F512_K3x3_W60_DWS,convnet_L5_F512_K3x3_W60_DWS.trt,752,65.41385793685913,5.050521612167358,4.76837158203125e-07,60.12293720245361,0.07916900705783925
convnet_L5_F512_K3x3_W70_DWS,convnet_L5_F512_K3x3_W70_DWS.trt,602,65.60874462127686,5.173174858093262,9.5367431640625e-07,60.17301964759827,0.09909997231936533
convnet_L5_F512_K3x3_W80_DWS,convnet_L5_F512_K3x3_W80_DWS.trt,472,65.77796626091003,5.220998048782349,4.76837158203125e-07,60.16386389732361,0.12656438047603025
convnet_L5_F512_K3x3_W90_DWS,convnet_L5_F512_K3x3_W90_DWS.trt,374,65.89618277549744,5.32830023765564,7.152557373046875e-07,60.229949951171875,0.16008114177275468
convnet_L5_F512_K4x4_W100_DWS,convnet_L5_F512_K4x4_W100_DWS.trt,233,66.174320936203,5.492685794830322,4.76837158203125e-07,60.16125297546387,0.2570673191496231
convnet_L5_F512_K4x4_W10_DWS,convnet_L5_F512_K4x4_W10_DWS.trt,7616,65.5332989692688,5.2978620529174805,7.152557373046875e-07,60.10538864135742,0.007741532186750604
convnet_L5_F512_K4x4_W20_DWS,convnet_L5_F512_K4x4_W20_DWS.trt,3275,65.7009105682373,5.375856637954712,7.152557373046875e-07,60.1088171005249,0.018045728115635064
convnet_L5_F512_K4x4_W30_DWS,convnet_L5_F512_K4x4_W30_DWS.trt,1846,65.84817051887512,5.3709564208984375,4.76837158203125e-07,60.114235639572144,0.03193472873092602
convnet_L5_F512_K4x4_W40_DWS,convnet_L5_F512_K4x4_W40_DWS.trt,1110,66.14178776741028,5.597188711166382,4.76837158203125e-07,60.13611102104187,0.053446818901611876
convnet_L5_F512_K4x4_W50_DWS,convnet_L5_F512_K4x4_W50_DWS.trt,774,66.1310760974884,5.595636606216431,7.152557373046875e-07,60.15678071975708,0.07693604843869074
convnet_L5_F512_K4x4_W60_DWS,convnet_L5_F512_K4x4_W60_DWS.trt,558,66.3833692073822,5.5823328495025635,4.76837158203125e-07,60.136297941207886,0.10688871422976148
convnet_L5_F512_K4x4_W70_DWS,convnet_L5_F512_K4x4_W70_DWS.trt,425,66.12121629714966,5.2609703540802,4.76837158203125e-07,60.14344882965088,0.14059667923871208
convnet_L5_F512_K4x4_W80_DWS,convnet_L5_F512_K4x4_W80_DWS.trt,334,66.41955757141113,5.864421606063843,9.5367431640625e-07,60.10965919494629,0.178985164550964
convnet_L5_F512_K4x4_W90_DWS,convnet_L5_F512_K4x4_W90_DWS.trt,285,66.27913880348206,5.409662485122681,7.152557373046875e-07,60.21030926704407,0.21020364594041255
convnet_L5_F512_K5x5_W100_DWS,convnet_L5_F512_K5x5_W100_DWS.trt,229,66.43373417854309,5.546342611312866,7.152557373046875e-07,60.30360746383667,0.26220240863650124
convnet_L5_F512_K5x5_W10_DWS,convnet_L5_F512_K5x5_W10_DWS.trt,12802,67.30630135536194,5.395229339599609,4.76837158203125e-07,60.11960577964783,0.004615010721313638
convnet_L5_F512_K5x5_W20_DWS,convnet_L5_F512_K5x5_W20_DWS.trt,3909,65.73221373558044,5.424917459487915,4.76837158203125e-07,60.11410856246948,0.015091382075710107
convnet_L5_F512_K5x5_W30_DWS,convnet_L5_F512_K5x5_W30_DWS.trt,2054,65.78760409355164,5.415623188018799,4.76837158203125e-07,60.12735033035278,0.028718749759492065
convnet_L5_F512_K5x5_W40_DWS,convnet_L5_F512_K5x5_W40_DWS.trt,1226,65.87753224372864,5.422189474105835,7.152557373046875e-07,60.14251899719238,0.04836983140102218
convnet_L5_F512_K5x5_W50_DWS,convnet_L5_F512_K5x5_W50_DWS.trt,820,65.94055390357971,5.454298734664917,4.76837158203125e-07,60.17497801780701,0.07262648227738171
convnet_L5_F512_K5x5_W60_DWS,convnet_L5_F512_K5x5_W60_DWS.trt,588,66.38774728775024,5.610652685165405,4.76837158203125e-07,60.12498879432678,0.10139581297530609
convnet_L5_F512_K5x5_W70_DWS,convnet_L5_F512_K5x5_W70_DWS.trt,458,66.28059005737305,5.7077953815460205,4.76837158203125e-07,60.153884410858154,0.13041788313586639
convnet_L5_F512_K5x5_W80_DWS,convnet_L5_F512_K5x5_W80_DWS.trt,359,66.1948971748352,5.218688011169434,7.152557373046875e-07,60.11339259147644,0.16648456246739973
convnet_L5_F512_K5x5_W90_DWS,convnet_L5_F512_K5x5_W90_DWS.trt,283,66.31864142417908,5.422683238983154,7.152557373046875e-07,60.20605206489563,0.21171079676058605
convnet_L6_F128_K2x2_W100_DWS,convnet_L6_F128_K2x2_W100_DWS.trt,942,66.23746180534363,5.6693267822265625,7.152557373046875e-07,60.15930438041687,0.06309793683880201
